gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene26010	rna45283_gene26010	692.00	470.68	2.00	0.51	0.36
gene26011	rna45284_gene26011,rna45285_gene26011	3565.50	3344.15	0.00	0.00	0.00
gene26012	rna45286_gene26012	650.00	428.69	0.00	0.00	0.00
gene26013	rna45287_gene26013	711.00	489.67	0.00	0.00	0.00
gene26014	rna45288_gene26014,rna45289_gene26014,rna45290_gene26014	4374.67	4153.32	0.00	0.00	0.00
gene26015	rna45291_gene26015,rna45292_gene26015,rna45293_gene26015,rna45294_gene26015,rna45295_gene26015,rna45296_gene26015,rna45297_gene26015	1810.00	1588.65	1.00	0.08	0.05
gene26016	rna45298_gene26016,rna45299_gene26016	1378.00	1156.65	7.79	0.81	0.57
gene26017	rna45300_gene26017,rna45301_gene26017	2098.00	1876.65	0.00	0.00	0.00
gene26018	rna45302_gene26018	618.00	396.71	0.00	0.00	0.00
gene26019	rna45303_gene26019	607.00	385.72	0.00	0.00	0.00
gene2602	rna4404_gene2602	795.00	573.66	0.00	0.00	0.00
gene26020	rna45304_gene26020	274.00	64.30	0.00	0.00	0.00
gene26021	rna45305_gene26021	3792.00	3570.65	0.00	0.00	0.00
gene26022	rna45306_gene26022	1236.00	1014.65	0.00	0.00	0.00
gene26023	rna45307_gene26023	705.00	483.67	11.00	2.74	1.92
gene26024	rna45308_gene26024	1817.00	1595.65	4.91	0.37	0.26
gene26025	rna45309_gene26025,rna45310_gene26025	2234.50	2013.15	0.00	0.00	0.00
gene26026	rna45311_gene26026	729.00	507.67	1.00	0.24	0.17
gene26027	rna45312_gene26027,rna45313_gene26027,rna45314_gene26027,rna45315_gene26027	2845.00	2623.65	0.00	0.00	0.00
gene26028	rna45316_gene26028,rna45317_gene26028	2519.50	2298.15	0.00	0.00	0.00
gene26029	rna45318_gene26029	1467.00	1245.65	2.23	0.22	0.15
gene2603	rna4405_gene2603	959.00	737.65	0.00	0.00	0.00
gene26030	rna45319_gene26030	1678.00	1456.65	0.00	0.00	0.00
gene26031	rna45320_gene26031	1315.00	1093.65	0.00	0.00	0.00
gene26032	rna45321_gene26032	1668.00	1446.65	3.65	0.30	0.21
gene26033	rna45322_gene26033	651.00	429.69	0.00	0.00	0.00
gene26034	rna45323_gene26034	587.00	365.74	0.00	0.00	0.00
gene26035	rna45324_gene26035	835.00	613.66	0.00	0.00	0.00
gene26036	rna45325_gene26036	312.00	97.08	0.00	0.00	0.00
gene26037	rna45326_gene26037	2929.00	2707.65	0.00	0.00	0.00
gene26038	rna45327_gene26038,rna45328_gene26038,rna45329_gene26038,rna45330_gene26038,rna45331_gene26038	2863.40	2642.05	0.00	0.00	0.00
gene26039	rna45332_gene26039,rna45333_gene26039,rna45334_gene26039,rna45335_gene26039,rna45336_gene26039,rna45337_gene26039	2062.17	1840.82	0.00	0.00	0.00
gene2604	rna4406_gene2604	615.00	393.71	0.00	0.00	0.00
gene26040	rna45338_gene26040,rna45339_gene26040,rna45340_gene26040	3956.00	3734.65	2.00	0.06	0.05
gene26041	rna45341_gene26041,rna45342_gene26041	3388.00	3166.65	1.00	0.04	0.03
gene26042	rna45343_gene26042	1205.00	983.65	0.00	0.00	0.00
gene26043	rna45344_gene26043	1763.00	1541.65	0.00	0.00	0.00
gene26044	rna45345_gene26044	2882.00	2660.65	0.00	0.00	0.00
gene26045	rna45346_gene26045,rna45347_gene26045,rna45348_gene26045,rna45349_gene26045	857.25	635.91	0.00	0.00	0.00
gene26046	rna45350_gene26046,rna45351_gene26046	1205.77	984.42	33.40	4.08	2.87
gene26047	rna45352_gene26047	1349.00	1127.65	0.00	0.00	0.00
gene26048	rna45353_gene26048,rna45354_gene26048,rna45355_gene26048,rna45356_gene26048,rna45357_gene26048	2912.37	2691.02	122.00	5.45	3.83
gene26049	rna45358_gene26049	333.00	116.25	0.00	0.00	0.00
gene2605	rna4407_gene2605,rna4408_gene2605	1272.00	1050.65	0.00	0.00	0.00
gene26050	rna45359_gene26050	876.00	654.65	6.13	1.13	0.79
gene26051	rna45360_gene26051	956.00	734.65	2.00	0.33	0.23
gene26052	rna45361_gene26052,rna45362_gene26052	759.00	537.68	0.00	0.00	0.00
gene26053	rna45363_gene26053	953.00	731.65	64.00	10.52	7.39
gene26054	rna45364_gene26054,rna45365_gene26054,rna45366_gene26054,rna45367_gene26054,rna45368_gene26054	3901.32	3679.97	398.00	13.01	9.14
gene26055	rna45369_gene26055,rna45370_gene26055,rna45371_gene26055	1252.89	1031.54	23.00	2.68	1.88
gene26056	rna45372_gene26056,rna45373_gene26056	644.50	423.20	0.00	0.00	0.00
gene26057	rna45374_gene26057,rna45375_gene26057	2328.00	2106.65	112.17	6.41	4.50
gene26058	rna45376_gene26058	612.00	390.72	0.00	0.00	0.00
gene26059	rna45377_gene26059	2490.00	2268.65	0.00	0.00	0.00
gene2606	rna4409_gene2606,rna4410_gene2606,rna4411_gene2606,rna4412_gene2606	1109.20	887.86	110.07	14.92	10.47
gene26060	rna45378_gene26060	797.00	575.66	0.00	0.00	0.00
gene26061	rna45379_gene26061,rna45380_gene26061,rna45381_gene26061,rna45382_gene26061,rna45383_gene26061	3337.00	3115.65	35.00	1.35	0.95
gene26062	rna45384_gene26062	486.00	265.04	0.00	0.00	0.00
gene26063	rna45385_gene26063	2051.00	1829.65	5.48	0.36	0.25
gene26064	rna45386_gene26064,rna45387_gene26064	370.00	151.19	47.39	37.71	26.48
gene26065	rna45388_gene26065	1485.00	1263.65	15.00	1.43	1.00
gene26066	rna45389_gene26066	13171.00	12949.65	925.81	8.60	6.04
gene26067	rna45390_gene26067	855.00	633.65	0.00	0.00	0.00
gene26068	rna45391_gene26068	16931.00	16709.65	351.37	2.53	1.78
gene26069	rna45392_gene26069	2182.00	1960.65	157.29	9.65	6.78
gene2607	rna4413_gene2607	1820.00	1598.65	51.00	3.84	2.69
gene26070	rna45393_gene26070,rna45394_gene26070,rna45395_gene26070	3438.62	3217.27	323.21	12.09	8.49
gene26071	rna45396_gene26071	895.00	673.65	0.00	0.00	0.00
gene26072	rna45397_gene26072	798.00	576.66	0.00	0.00	0.00
gene26073	rna45398_gene26073	962.00	740.65	11.00	1.79	1.25
gene26074	rna45399_gene26074,rna45400_gene26074	790.00	568.66	0.00	0.00	0.00
gene26075	rna45401_gene26075	1633.00	1411.65	2.20	0.19	0.13
gene26076	rna45402_gene26076	3359.00	3137.65	2.50	0.10	0.07
gene26077	rna45403_gene26077	3190.00	2968.65	174.39	7.07	4.96
gene26078	rna45404_gene26078	3101.00	2879.65	27.12	1.13	0.80
gene26079	rna45405_gene26079,rna45406_gene26079,rna45407_gene26079,rna45408_gene26079,rna45409_gene26079,rna45410_gene26079,rna45411_gene26079,rna45412_gene26079,rna45413_gene26079,rna45414_gene26079,rna45415_gene26079,rna45416_gene26079	7194.17	6972.82	414.98	7.16	5.03
gene2608	rna4414_gene2608	424.00	203.71	52.00	30.71	21.56
gene26080	rna45417_gene26080	402.00	182.16	0.00	0.00	0.00
gene26081	rna45418_gene26081	552.00	330.80	0.00	0.00	0.00
gene26082	rna45419_gene26082	301.00	87.30	0.00	0.00	0.00
gene26083	rna45420_gene26083	525.00	303.87	0.00	0.00	0.00
gene26084	rna45421_gene26084	407.00	187.04	0.00	0.00	0.00
gene26085	rna45422_gene26085	1635.00	1413.65	67.84	5.77	4.05
gene26086	rna45423_gene26086,rna45424_gene26086,rna45425_gene26086	2107.00	1885.65	53.00	3.38	2.37
gene26087	rna45426_gene26087	540.00	318.82	0.00	0.00	0.00
gene26088	rna45427_gene26088	4330.00	4108.65	23.00	0.67	0.47
gene26089	rna45428_gene26089	1740.00	1518.65	11.00	0.87	0.61
gene2609	rna4415_gene2609,rna4416_gene2609	1809.00	1587.65	11.25	0.85	0.60
gene26090	rna45429_gene26090	2228.00	2006.65	131.49	7.88	5.54
gene26091	rna45430_gene26091	2767.00	2545.65	62.36	2.95	2.07
gene26092	rna45431_gene26092	1983.00	1761.65	0.00	0.00	0.00
gene26093	rna45432_gene26093	1163.00	941.65	0.00	0.00	0.00
gene26094	rna45433_gene26094	711.00	489.67	1.00	0.25	0.17
gene26095	rna45434_gene26095	1014.00	792.65	0.00	0.00	0.00
gene26096	rna45435_gene26096	1233.00	1011.65	7.00	0.83	0.58
gene26097	rna45436_gene26097	685.00	463.68	0.00	0.00	0.00
gene26098	rna45437_gene26098	2001.00	1779.65	25.44	1.72	1.21
gene26099	rna45438_gene26099	2438.00	2216.65	123.36	6.70	4.70
gene261	rna436_gene261	1685.00	1463.65	174.98	14.38	10.10
gene2610	rna4417_gene2610,rna4418_gene2610	2340.60	2119.25	1086.82	61.70	43.32
gene26100	rna45439_gene26100	2387.00	2165.65	9.00	0.50	0.35
gene26101	rna45440_gene26101	326.00	109.80	0.00	0.00	0.00
gene26102	rna45441_gene26102	564.00	342.77	0.00	0.00	0.00
gene26103	rna45442_gene26103	552.00	330.80	0.00	0.00	0.00
gene26104	rna45443_gene26104	796.00	574.66	0.00	0.00	0.00
gene26105	rna45444_gene26105	551.00	329.80	0.25	0.09	0.06
gene26106	rna45445_gene26106,rna45446_gene26106,rna45447_gene26106	5179.10	4957.75	172.42	4.18	2.94
gene26107	rna45448_gene26107	1824.00	1602.65	84.36	6.33	4.45
gene26108	rna45449_gene26108,rna45450_gene26108	1535.00	1313.65	41.01	3.76	2.64
gene26109	rna45451_gene26109	2533.00	2311.65	0.00	0.00	0.00
gene2611	rna4419_gene2611,rna4420_gene2611,rna4421_gene2611	1229.00	1007.65	1.00	0.12	0.08
gene26110	rna45452_gene26110	2458.00	2236.65	129.97	6.99	4.91
gene26111	rna45453_gene26111	1066.00	844.65	0.00	0.00	0.00
gene26112	rna45454_gene26112	1253.00	1031.65	0.00	0.00	0.00
gene26113	rna45455_gene26113	1112.00	890.65	0.00	0.00	0.00
gene26114	rna45456_gene26114	721.00	499.67	0.00	0.00	0.00
gene26115	rna45457_gene26115,rna45458_gene26115,rna45459_gene26115,rna45460_gene26115	1690.67	1469.32	14.00	1.15	0.80
gene26116	rna45461_gene26116	704.00	482.67	1.00	0.25	0.18
gene26117	rna45462_gene26117,rna45463_gene26117	1575.50	1354.15	0.00	0.00	0.00
gene26118	rna45464_gene26118	1508.00	1286.65	1.00	0.09	0.07
gene26119	rna45465_gene26119,rna45466_gene26119	2459.50	2238.15	0.00	0.00	0.00
gene2612	rna4422_gene2612,rna4423_gene2612,rna4424_gene2612,rna4425_gene2612	1220.67	999.32	864.39	104.07	73.07
gene26120	rna45467_gene26120	2738.00	2516.65	65.86	3.15	2.21
gene26121	rna45468_gene26121,rna45469_gene26121	2705.00	2483.65	0.00	0.00	0.00
gene26122	rna45470_gene26122,rna45471_gene26122,rna45472_gene26122	787.00	565.66	0.00	0.00	0.00
gene26123	rna45473_gene26123	4749.00	4527.65	48.04	1.28	0.90
gene26124	rna45474_gene26124	588.00	366.74	1.00	0.33	0.23
gene26125	rna45475_gene26125	643.00	421.70	0.00	0.00	0.00
gene26126	rna45476_gene26126,rna45477_gene26126,rna45478_gene26126,rna45479_gene26126,rna45480_gene26126,rna45481_gene26126,rna45482_gene26126,rna45483_gene26126	1625.25	1403.90	0.00	0.00	0.00
gene26127	rna45484_gene26127,rna45485_gene26127	2177.00	1955.65	20.69	1.27	0.89
gene26128	rna45486_gene26128	1015.00	793.65	0.00	0.00	0.00
gene26129	rna45487_gene26129	963.00	741.65	0.00	0.00	0.00
gene2613	rna4426_gene2613,rna4427_gene2613	700.00	478.67	1.00	0.25	0.18
gene26130	rna45488_gene26130,rna45489_gene26130,rna45490_gene26130,rna45491_gene26130,rna45492_gene26130	1976.60	1755.25	0.00	0.00	0.00
gene26131	rna45493_gene26131	2060.00	1838.65	1.00	0.07	0.05
gene26132	rna45494_gene26132	807.00	585.66	0.00	0.00	0.00
gene26133	rna45495_gene26133,rna45496_gene26133	1787.00	1565.65	0.00	0.00	0.00
gene26134	rna45497_gene26134	320.00	104.31	0.00	0.00	0.00
gene26135	rna45498_gene26135	1808.00	1586.65	0.00	0.00	0.00
gene26136	rna45499_gene26136	855.00	633.65	8.87	1.68	1.18
gene26137	rna45500_gene26137	421.00	200.76	0.00	0.00	0.00
gene26138	rna45501_gene26138	1051.00	829.65	0.00	0.00	0.00
gene26139	rna45502_gene26139	526.00	304.86	0.00	0.00	0.00
gene2614	rna4428_gene2614	735.00	513.67	1.00	0.23	0.16
gene26140	rna45503_gene26140	1143.00	921.65	0.00	0.00	0.00
gene26141	rna45504_gene26141	352.00	134.04	0.00	0.00	0.00
gene26142	rna45505_gene26142,rna45506_gene26142	947.50	726.16	0.00	0.00	0.00
gene26143	rna45507_gene26143,rna45508_gene26143,rna45509_gene26143,rna45510_gene26143,rna45511_gene26143,rna45512_gene26143,rna45513_gene26143	2126.57	1905.22	0.00	0.00	0.00
gene26144	rna45514_gene26144	4708.00	4486.65	0.00	0.00	0.00
gene26145	rna45515_gene26145	327.00	110.72	0.00	0.00	0.00
gene26146	rna45516_gene26146,rna45517_gene26146	748.50	527.17	0.00	0.00	0.00
gene26147	rna45518_gene26147	943.00	721.65	0.00	0.00	0.00
gene26148	rna45519_gene26148,rna45520_gene26148	975.00	753.65	0.00	0.00	0.00
gene26149	rna45521_gene26149	1374.00	1152.65	4.00	0.42	0.29
gene2615	rna4429_gene2615	617.00	395.71	0.00	0.00	0.00
gene26150	rna45522_gene26150,rna45523_gene26150	2143.00	1921.65	12.81	0.80	0.56
gene26151	rna45524_gene26151	693.00	471.68	248.63	63.42	44.53
gene26152	rna45525_gene26152	2115.00	1893.65	4.00	0.25	0.18
gene26153	rna45526_gene26153	1501.00	1279.65	3.94	0.37	0.26
gene26154	rna45527_gene26154,rna45528_gene26154,rna45529_gene26154	1703.73	1482.38	71.40	5.80	4.07
gene26155	rna45530_gene26155,rna45531_gene26155,rna45532_gene26155,rna45533_gene26155,rna45534_gene26155	1705.00	1483.65	58.57	4.75	3.33
gene26156	rna45535_gene26156,rna45536_gene26156,rna45537_gene26156	4180.00	3958.65	5.00	0.15	0.11
gene26157	rna45538_gene26157	1102.00	880.65	0.00	0.00	0.00
gene26158	rna45539_gene26158,rna45540_gene26158	1670.95	1449.60	46.06	3.82	2.68
gene26159	rna45541_gene26159,rna45542_gene26159,rna45543_gene26159	1227.31	1005.96	1053.19	125.96	88.44
gene2616	rna4430_gene2616	3891.00	3669.65	104.59	3.43	2.41
gene26160	rna45544_gene26160	1322.00	1100.65	1.00	0.11	0.08
gene26161	rna45545_gene26161	1012.00	790.65	1.00	0.15	0.11
gene26162	rna45546_gene26162	1062.00	840.65	0.00	0.00	0.00
gene26163	rna45547_gene26163	1170.00	948.65	3.89	0.49	0.35
gene26164	rna45548_gene26164	2726.00	2504.65	12.00	0.58	0.40
gene26165	rna45549_gene26165	494.00	272.99	0.00	0.00	0.00
gene26166	rna45550_gene26166	687.00	465.68	0.00	0.00	0.00
gene26167	rna45551_gene26167	635.00	413.70	0.00	0.00	0.00
gene26168	rna45552_gene26168,rna45553_gene26168	618.50	397.22	0.00	0.00	0.00
gene26169	rna45554_gene26169	1241.00	1019.65	3.00	0.35	0.25
gene2617	rna4431_gene2617	5491.00	5269.65	441.96	10.09	7.08
gene26170	rna45555_gene26170,rna45556_gene26170	1937.00	1715.65	0.00	0.00	0.00
gene26171	rna45557_gene26171	2716.00	2494.65	14.92	0.72	0.51
gene26172	rna45558_gene26172,rna45559_gene26172,rna45560_gene26172,rna45561_gene26172,rna45562_gene26172	4107.00	3885.65	524.57	16.24	11.40
gene26173	rna45563_gene26173,rna45564_gene26173	674.50	453.18	0.00	0.00	0.00
gene26174	rna45565_gene26174	314.00	98.88	0.00	0.00	0.00
gene26175	rna45566_gene26175	317.00	101.59	0.00	0.00	0.00
gene26176	rna45567_gene26176	259.00	52.32	0.00	0.00	0.00
gene26177	rna45568_gene26177	997.00	775.65	0.00	0.00	0.00
gene26178	rna45569_gene26178	471.00	250.15	1.00	0.48	0.34
gene26179	rna45570_gene26179	687.00	465.68	1.00	0.26	0.18
gene2618	rna4432_gene2618	3561.00	3339.65	1460.00	52.60	36.93
gene26180	rna45571_gene26180	3443.00	3221.65	119.12	4.45	3.12
gene26181	rna45572_gene26181	963.00	741.65	0.00	0.00	0.00
gene26182	rna45573_gene26182,rna45574_gene26182,rna45575_gene26182,rna45576_gene26182,rna45577_gene26182,rna45578_gene26182	2280.94	2059.59	288.80	16.87	11.84
gene26183	rna45579_gene26183	2784.00	2562.65	108.40	5.09	3.57
gene26184	rna45580_gene26184	564.00	342.77	323.77	113.64	79.79
gene26185	rna45581_gene26185,rna45582_gene26185	5984.00	5762.65	19.10	0.40	0.28
gene26186	rna45583_gene26186,rna45584_gene26186,rna45585_gene26186	3450.52	3229.18	75.05	2.80	1.96
gene26187	rna45586_gene26187	1000.00	778.65	0.00	0.00	0.00
gene26188	rna45587_gene26188	1136.00	914.65	12.77	1.68	1.18
gene26189	rna45588_gene26189	2291.00	2069.65	1.00	0.06	0.04
gene2619	rna4433_gene2619	1444.00	1222.65	0.00	0.00	0.00
gene26190	rna45589_gene26190	1094.00	872.65	0.00	0.00	0.00
gene26191	rna45590_gene26191	1822.00	1600.65	0.00	0.00	0.00
gene26192	rna45591_gene26192	573.00	351.76	0.00	0.00	0.00
gene26193	rna45592_gene26193	2693.00	2471.65	3.00	0.15	0.10
gene26194	rna45593_gene26194	3510.00	3288.65	38.00	1.39	0.98
gene26195	rna45594_gene26195	3263.00	3041.65	0.00	0.00	0.00
gene26196	rna45595_gene26196	1398.00	1176.65	0.00	0.00	0.00
gene26197	rna45596_gene26197	513.00	291.91	0.00	0.00	0.00
gene26198	rna45597_gene26198	514.00	292.90	0.00	0.00	0.00
gene26199	rna45598_gene26199	2192.00	1970.65	0.00	0.00	0.00
gene262	rna437_gene262	896.00	674.65	2.28	0.41	0.29
gene2620	rna4434_gene2620	660.00	438.69	1.00	0.27	0.19
gene26200	rna45599_gene26200	3655.00	3433.65	1.00	0.04	0.02
gene26201	rna45600_gene26201,rna45601_gene26201,rna45602_gene26201,rna45603_gene26201,rna45604_gene26201,rna45605_gene26201,rna45606_gene26201	2586.00	2364.65	1240.86	63.14	44.33
gene26202	rna45607_gene26202	1573.00	1351.65	2.00	0.18	0.12
gene26203	rna45608_gene26203	1847.00	1625.65	1.02	0.08	0.05
gene26204	rna45609_gene26204	1339.00	1117.65	2.00	0.22	0.15
gene26205	rna45610_gene26205,rna45611_gene26205,rna45612_gene26205,rna45613_gene26205,rna45614_gene26205,rna45615_gene26205	2016.00	1794.65	6.09	0.41	0.29
gene26206	rna45616_gene26206,rna45617_gene26206,rna45618_gene26206,rna45619_gene26206,rna45620_gene26206	883.38	662.03	32.00	5.82	4.08
gene26207	rna45621_gene26207	1337.00	1115.65	96.00	10.35	7.27
gene26208	rna45622_gene26208	7719.00	7497.65	44.00	0.71	0.50
gene26209	rna45623_gene26209	3787.00	3565.65	540.00	18.22	12.79
gene2621	rna4435_gene2621,rna4436_gene2621	1374.00	1152.65	17.03	1.78	1.25
gene26210	rna45624_gene26210	1020.00	798.65	17.00	2.56	1.80
gene26211	rna45625_gene26211	2239.00	2017.65	6.00	0.36	0.25
gene26212	rna45626_gene26212	1843.00	1621.65	75.00	5.56	3.91
gene26213	rna45627_gene26213	1884.00	1662.65	0.00	0.00	0.00
gene26214	rna45628_gene26214	551.00	329.80	0.00	0.00	0.00
gene26215	rna45629_gene26215,rna45630_gene26215,rna45631_gene26215	3208.19	2986.84	572.00	23.04	16.18
gene26217	rna45633_gene26217	1151.00	929.65	196.00	25.37	17.81
gene26218	rna45634_gene26218	644.00	422.70	242.00	68.88	48.36
gene26219	rna45635_gene26219	1242.00	1020.65	351.00	41.38	29.05
gene2622	rna4437_gene2622,rna4438_gene2622,rna4439_gene2622	7268.29	7046.94	205.83	3.51	2.47
gene26220	rna45636_gene26220	5265.00	5043.65	1468.00	35.02	24.59
gene26221	rna45637_gene26221,rna45638_gene26221	978.00	756.65	65.00	10.34	7.26
gene26222	rna45639_gene26222	1808.00	1586.65	26.00	1.97	1.38
gene26223	rna45640_gene26223,rna45641_gene26223,rna45642_gene26223,rna45643_gene26223,rna45644_gene26223	1507.00	1285.65	27.00	2.53	1.77
gene26224	rna45645_gene26224,rna45646_gene26224	886.00	664.65	7.00	1.27	0.89
gene26225	rna45647_gene26225,rna45648_gene26225	761.00	539.66	5.00	1.11	0.78
gene26226	rna45649_gene26226	3351.00	3129.65	283.00	10.88	7.64
gene26227	rna45650_gene26227,rna45651_gene26227	6062.52	5841.17	390.99	8.05	5.65
gene26228	rna45652_gene26228	918.00	696.65	31.71	5.48	3.85
gene26229	rna45653_gene26229	4723.00	4501.65	109.26	2.92	2.05
gene2623	rna4440_gene2623	1461.00	1239.65	42.59	4.13	2.90
gene26230	rna45654_gene26230,rna45655_gene26230	3094.00	2872.65	5.00	0.21	0.15
gene26231	rna45656_gene26231	2466.00	2244.65	1.00	0.05	0.04
gene26232	rna45657_gene26232	1112.00	890.65	0.00	0.00	0.00
gene26233	rna45658_gene26233	3067.00	2845.65	485.21	20.51	14.40
gene26234	rna45659_gene26234	1055.00	833.65	2.00	0.29	0.20
gene26235	rna45660_gene26235,rna45661_gene26235,rna45662_gene26235	1927.33	1705.98	0.00	0.00	0.00
gene26236	rna45663_gene26236	1050.00	828.65	43.00	6.24	4.38
gene26237	rna45664_gene26237	625.00	403.71	1.00	0.30	0.21
gene26238	rna45665_gene26238,rna45666_gene26238	1657.00	1435.65	55.87	4.68	3.29
gene26239	rna45667_gene26239,rna45668_gene26239	689.00	467.68	3.00	0.77	0.54
gene2624	rna4441_gene2624,rna4442_gene2624,rna4443_gene2624,rna4444_gene2624	1080.46	859.11	18.58	2.60	1.83
gene26240	rna45669_gene26240	1041.00	819.65	59.00	8.66	6.08
gene26241	rna45670_gene26241	745.00	523.67	46.00	10.57	7.42
gene26242	rna45671_gene26242	537.00	315.83	0.00	0.00	0.00
gene26243	rna45672_gene26243	3691.00	3469.65	38.00	1.32	0.93
gene26244	rna45673_gene26244	986.00	764.65	5.00	0.79	0.55
gene26245	rna45674_gene26245	1410.00	1188.65	42.00	4.25	2.98
gene26246	rna45675_gene26246,rna45676_gene26246,rna45677_gene26246	1327.00	1105.65	27.00	2.94	2.06
gene26247	rna45678_gene26247,rna45679_gene26247	2197.00	1975.65	17.00	1.04	0.73
gene26248	rna45680_gene26248	3103.00	2881.65	21.00	0.88	0.62
gene26249	rna45681_gene26249	576.00	354.76	0.00	0.00	0.00
gene2625	rna4445_gene2625	1844.00	1622.65	2.00	0.15	0.10
gene26250	rna45682_gene26250	907.00	685.65	35.00	6.14	4.31
gene26251	rna45683_gene26251,rna45684_gene26251	1608.83	1387.48	180.00	15.61	10.96
gene26252	rna45685_gene26252	1572.00	1350.65	2.00	0.18	0.13
gene26253	rna45686_gene26253	2587.00	2365.65	0.00	0.00	0.00
gene26254	rna45687_gene26254	1076.00	854.65	175.00	24.64	17.30
gene26255	rna45688_gene26255,rna45689_gene26255	3679.08	3457.73	191.00	6.65	4.67
gene26256	rna45690_gene26256	3659.00	3437.65	273.00	9.55	6.71
gene26257	rna45691_gene26257,rna45692_gene26257,rna45693_gene26257,rna45694_gene26257,rna45695_gene26257	3007.00	2785.65	127.00	5.49	3.85
gene26258	rna45696_gene26258,rna45697_gene26258	921.84	700.49	112.62	19.34	13.58
gene26259	rna45698_gene26259	1542.00	1320.65	27.38	2.49	1.75
gene2626	rna4446_gene2626	1003.00	781.65	0.00	0.00	0.00
gene26260	gene26260_gene26260	806.00	584.66	2.00	0.41	0.29
gene26261	rna45699_gene26261,rna45700_gene26261,rna45701_gene26261	829.33	608.00	0.00	0.00	0.00
gene26262	rna45702_gene26262	1032.00	810.65	363.00	53.88	37.83
gene26263	rna45703_gene26263	1197.00	975.65	5.00	0.62	0.43
gene26264	rna45704_gene26264	536.00	314.83	132.00	50.44	35.42
gene26265	rna45705_gene26265	1458.00	1236.65	253.00	24.61	17.28
gene26266	rna45706_gene26266	1578.00	1356.65	90.00	7.98	5.60
gene26267	rna45707_gene26267,rna45708_gene26267,rna45709_gene26267	3835.62	3614.27	1106.00	36.82	25.85
gene26268	rna45710_gene26268	4185.00	3963.65	73.00	2.22	1.56
gene2627	rna4447_gene2627	1696.00	1474.65	15.00	1.22	0.86
gene26270	rna45712_gene26270	695.00	473.68	0.00	0.00	0.00
gene26271	rna45713_gene26271	657.00	435.69	0.00	0.00	0.00
gene26272	rna45714_gene26272	664.00	442.69	629.00	170.95	120.02
gene26273	rna45715_gene26273,rna45716_gene26273,rna45717_gene26273	619.00	397.71	1.00	0.30	0.21
gene26274	rna45718_gene26274	1632.00	1410.65	22.00	1.88	1.32
gene26275	rna45719_gene26275,rna45720_gene26275,rna45721_gene26275,rna45722_gene26275	1428.84	1207.49	37.00	3.69	2.59
gene26276	rna45723_gene26276	3084.00	2862.65	0.00	0.00	0.00
gene26277	rna45724_gene26277,rna45725_gene26277,rna45726_gene26277,rna45727_gene26277,rna45728_gene26277,rna45729_gene26277,rna45730_gene26277,rna45731_gene26277,rna45732_gene26277	1172.00	950.65	57.17	7.24	5.08
gene26278	rna45733_gene26278	1597.00	1375.65	180.53	15.79	11.09
gene26279	rna45734_gene26279	1151.00	929.65	0.00	0.00	0.00
gene2628	rna4448_gene2628	1069.00	847.65	0.00	0.00	0.00
gene26280	rna45735_gene26280	1695.00	1473.65	842.37	68.77	48.29
gene26281	rna45736_gene26281,rna45737_gene26281,rna45738_gene26281,rna45739_gene26281,rna45740_gene26281,rna45741_gene26281,rna45742_gene26281,rna45743_gene26281	2446.62	2225.28	124.38	6.72	4.72
gene26282	rna45744_gene26282	2870.00	2648.65	188.78	8.58	6.02
gene26283	rna45745_gene26283	3187.00	2965.65	31.81	1.29	0.91
gene26284	rna45746_gene26284,rna45747_gene26284,rna45748_gene26284,rna45749_gene26284,rna45750_gene26284,rna45751_gene26284,rna45752_gene26284,rna45753_gene26284,rna45754_gene26284,rna45755_gene26284	6754.38	6533.04	488.14	8.99	6.31
gene26285	rna45756_gene26285	114.00	0.00	0.00	0.00	0.00
gene26286	rna45757_gene26286,rna45758_gene26286,rna45759_gene26286,rna45760_gene26286,rna45761_gene26286,rna45762_gene26286	2882.87	2661.52	1827.09	82.59	57.99
gene26287	rna45763_gene26287,rna45764_gene26287,rna45765_gene26287,rna45766_gene26287,rna45767_gene26287,rna45768_gene26287	1454.96	1233.61	23.00	2.24	1.57
gene26288	rna45769_gene26288	1015.00	793.65	0.00	0.00	0.00
gene26289	rna45770_gene26289	1749.00	1527.65	30.22	2.38	1.67
gene2629	rna4449_gene2629	1038.00	816.65	0.00	0.00	0.00
gene26290	rna45771_gene26290,rna45772_gene26290,rna45773_gene26290,rna45774_gene26290	4922.65	4701.31	129.34	3.31	2.32
gene26291	rna45775_gene26291	537.00	315.83	5.00	1.90	1.34
gene26292	rna45776_gene26292	562.00	340.78	0.00	0.00	0.00
gene26293	rna45777_gene26293	294.00	81.19	0.00	0.00	0.00
gene26294	rna45778_gene26294	494.00	272.99	0.00	0.00	0.00
gene26295	rna45779_gene26295	636.00	414.70	10.21	2.96	2.08
gene26296	rna45780_gene26296	586.00	364.74	1.00	0.33	0.23
gene26297	rna45781_gene26297	300.00	86.42	0.00	0.00	0.00
gene26298	rna45782_gene26298	2318.00	2096.65	0.00	0.00	0.00
gene26299	rna45783_gene26299	1677.00	1455.65	0.00	0.00	0.00
gene263	rna438_gene263	1720.00	1498.65	15.51	1.25	0.87
gene2630	rna4450_gene2630	1871.00	1649.65	135.18	9.86	6.92
gene26300	rna45784_gene26300,rna45785_gene26300,rna45786_gene26300,rna45787_gene26300	4389.00	4167.65	2.00	0.06	0.04
