gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene23122	rna40105_gene23122,rna40106_gene23122	4760.00	4545.86	0.00	0.00	0.00
gene23123	rna40107_gene23123	1611.00	1396.86	0.00	0.00	0.00
gene23124	rna40108_gene23124	1482.00	1267.86	0.00	0.00	0.00
gene23125	rna40109_gene23125,rna40110_gene23125,rna40111_gene23125	5246.00	5031.86	12.00	0.27	0.19
gene23126	rna40112_gene23126	5001.00	4786.86	23.00	0.54	0.37
gene23127	rna40113_gene23127	1254.00	1039.86	9.16	0.99	0.69
gene23128	rna40114_gene23128	546.00	331.96	0.00	0.00	0.00
gene23129	rna40115_gene23129	4851.00	4636.86	41.06	0.99	0.69
gene2313	rna3927_gene2313,rna3928_gene2313	6839.05	6624.91	1578.00	26.69	18.57
gene23130	rna40116_gene23130	1925.00	1710.86	1.94	0.13	0.09
gene23131	rna40117_gene23131,rna40118_gene23131	1297.00	1082.86	4.53	0.47	0.33
gene23132	rna40119_gene23132	1040.00	825.86	0.00	0.00	0.00
gene23133	rna40120_gene23133	2032.00	1817.86	50.00	3.08	2.14
gene23134	rna40121_gene23134	4281.00	4066.86	248.00	6.83	4.75
gene23135	rna40122_gene23135,rna40123_gene23135	2168.00	1953.86	389.00	22.30	15.52
gene23136	rna40124_gene23136	2489.00	2274.86	72.00	3.55	2.47
gene23137	rna40125_gene23137,rna40126_gene23137,rna40127_gene23137	2742.00	2527.86	7.00	0.31	0.22
gene23138	gene23138_gene23138	2289.00	2074.86	0.00	0.00	0.00
gene23139	rna40128_gene23139,rna40129_gene23139,rna40130_gene23139	1094.67	880.53	0.00	0.00	0.00
gene2314	rna3929_gene2314	1399.00	1184.86	77.00	7.28	5.07
gene23140	rna40131_gene23140,rna40132_gene23140,rna40133_gene23140,rna40134_gene23140,rna40135_gene23140	3283.00	3068.86	8.00	0.29	0.20
gene23141	rna40136_gene23141,rna40137_gene23141	1949.15	1735.01	30.00	1.94	1.35
gene23142	gene23142_gene23142	1184.00	969.86	1.00	0.12	0.08
gene23143	gene23143_gene23143	2267.00	2052.86	4.00	0.22	0.15
gene23144	rna40138_gene23144,rna40139_gene23144,rna40140_gene23144	2657.67	2443.53	0.00	0.00	0.00
gene23145	rna40141_gene23145	165.00	2.20	0.00	0.00	0.00
gene23146	rna40142_gene23146,rna40143_gene23146	2151.50	1937.36	0.00	0.00	0.00
gene23147	rna40144_gene23147	766.00	551.87	0.00	0.00	0.00
gene23148	rna40145_gene23148	687.00	472.88	0.00	0.00	0.00
gene23149	rna40146_gene23149	2109.00	1894.86	0.00	0.00	0.00
gene2315	rna3930_gene2315,rna3931_gene2315	832.04	617.91	46.00	8.34	5.80
gene23150	gene23150_gene23150	2575.00	2360.86	0.00	0.00	0.00
gene23151	rna40147_gene23151	492.00	278.08	0.00	0.00	0.00
gene23152	rna40148_gene23152	2850.00	2635.86	0.00	0.00	0.00
gene23153	rna40149_gene23153,rna40150_gene23153,rna40151_gene23153,rna40152_gene23153,rna40153_gene23153,rna40154_gene23153,rna40155_gene23153,rna40156_gene23153,rna40157_gene23153	7458.47	7244.33	550.22	8.51	5.92
gene23154	rna40158_gene23154,rna40159_gene23154,rna40160_gene23154	16772.17	16558.03	308.44	2.09	1.45
gene23155	rna40161_gene23155	1597.00	1382.86	3.48	0.28	0.20
gene23156	rna40162_gene23156	3399.00	3184.86	2.00	0.07	0.05
gene23157	rna40163_gene23157,rna40164_gene23157	4467.05	4252.91	12.10	0.32	0.22
gene23158	rna40165_gene23158	208.00	20.20	0.00	0.00	0.00
gene23159	rna40166_gene23159	4493.00	4278.86	0.00	0.00	0.00
gene2316	rna3932_gene2316	1634.00	1419.86	224.00	17.67	12.30
gene23160	rna40167_gene23160,rna40168_gene23160	3362.77	3148.63	100.54	3.58	2.49
gene23161	rna40169_gene23161	2727.00	2512.86	21.00	0.94	0.65
gene23162	rna40170_gene23162	2391.00	2176.86	1.00	0.05	0.04
gene23163	rna40171_gene23163,rna40172_gene23163,rna40173_gene23163	1832.33	1618.92	0.00	0.00	0.00
gene23164	rna40174_gene23164	1409.00	1194.86	2.00	0.19	0.13
gene23165	rna40175_gene23165	384.00	171.14	0.00	0.00	0.00
gene23166	rna40176_gene23166	2140.00	1925.86	17.66	1.03	0.72
gene23167	rna40177_gene23167	2035.00	1820.86	41.70	2.57	1.79
gene23168	rna40178_gene23168	1251.00	1036.86	0.00	0.00	0.00
gene23169	rna40179_gene23169	5525.00	5310.86	135.99	2.87	2.00
gene2317	rna3933_gene2317,rna3934_gene2317,rna3935_gene2317	1524.42	1310.28	69.00	5.90	4.11
gene23170	rna40180_gene23170	1392.00	1177.86	0.00	0.00	0.00
gene23172	rna40182_gene23172	1902.00	1687.86	348.92	23.16	16.12
gene23173	rna40183_gene23173,rna40184_gene23173,rna40185_gene23173	3865.00	3650.86	68.30	2.10	1.46
gene23174	rna40186_gene23174,rna40187_gene23174,rna40188_gene23174,rna40189_gene23174,rna40190_gene23174,rna40191_gene23174,rna40192_gene23174	5082.25	4868.11	174.48	4.02	2.79
gene23175	rna40193_gene23175	1507.00	1292.86	0.00	0.00	0.00
gene23176	rna40194_gene23176	1104.00	889.86	24.00	3.02	2.10
gene23177	rna40195_gene23177,rna40196_gene23177	1006.00	791.86	0.00	0.00	0.00
gene23178	rna40197_gene23178	1197.00	982.86	0.00	0.00	0.00
gene23179	rna40198_gene23179	928.00	713.86	0.00	0.00	0.00
gene2318	rna3936_gene2318	508.00	294.03	14304.00	5450.15	3793.33
gene23180	rna40199_gene23180,rna40200_gene23180,rna40201_gene23180,rna40202_gene23180,rna40203_gene23180	2404.00	2189.86	1.00	0.05	0.04
gene23181	rna40204_gene23181	2590.00	2375.86	24.00	1.13	0.79
gene23182	rna40205_gene23182,rna40206_gene23182,rna40207_gene23182,rna40208_gene23182,rna40209_gene23182,rna40210_gene23182,rna40211_gene23182,rna40212_gene23182,rna40213_gene23182,rna40214_gene23182,rna40215_gene23182,rna40216_gene23182,rna40217_gene23182	7447.91	7233.77	541.93	8.39	5.84
gene23183	rna40218_gene23183	3394.00	3179.86	0.00	0.00	0.00
gene23184	rna40219_gene23184	735.00	520.88	0.00	0.00	0.00
gene23185	rna40220_gene23185	1499.00	1284.86	2.79	0.24	0.17
gene23186	rna40221_gene23186	1255.00	1040.86	0.00	0.00	0.00
gene23187	rna40222_gene23187,rna40223_gene23187,rna40224_gene23187,rna40225_gene23187	2567.75	2353.61	0.00	0.00	0.00
gene23188	rna40226_gene23188	2310.00	2095.86	6.00	0.32	0.22
gene23189	rna40227_gene23189	2178.00	1963.86	49.05	2.80	1.95
gene2319	rna3937_gene2319	2474.00	2259.86	240.00	11.90	8.28
gene23190	rna40228_gene23190	2643.00	2428.86	2.00	0.09	0.06
gene23191	gene23191_gene23191	2434.00	2219.86	4.00	0.20	0.14
gene23192	rna40229_gene23192	1744.00	1529.86	0.00	0.00	0.00
gene23193	rna40230_gene23193	1957.00	1742.86	1.96	0.13	0.09
gene23194	rna40231_gene23194	2460.00	2245.86	19.00	0.95	0.66
gene23195	rna40232_gene23195	16635.00	16420.86	169.56	1.16	0.81
gene23196	rna40233_gene23196,rna40234_gene23196,rna40235_gene23196	2826.00	2611.86	0.00	0.00	0.00
gene23197	rna40236_gene23197,rna40237_gene23197	4486.05	4271.91	14.90	0.39	0.27
gene23198	rna40238_gene23198	3741.00	3526.86	0.00	0.00	0.00
gene23199	rna40239_gene23199	2552.00	2337.86	1.93	0.09	0.06
gene232	rna393_gene232	573.00	358.93	39.77	12.41	8.64
gene2320	rna3938_gene2320	3813.00	3598.86	300.00	9.34	6.50
gene23200	rna40240_gene23200,rna40241_gene23200	3893.56	3679.43	263.46	8.02	5.58
gene23201	rna40242_gene23201	2455.00	2240.86	0.00	0.00	0.00
gene23202	rna40243_gene23202	4314.00	4099.86	3.00	0.08	0.06
gene23203	rna40244_gene23203	1400.00	1185.86	0.00	0.00	0.00
gene23204	rna40245_gene23204,rna40246_gene23204	2495.00	2280.86	16.00	0.79	0.55
gene23205	rna40247_gene23205	2216.00	2001.86	26.50	1.48	1.03
gene23206	rna40248_gene23206,rna40249_gene23206	1883.29	1669.15	179.14	12.02	8.37
gene23208	rna40251_gene23208	1912.00	1697.86	321.08	21.19	14.75
gene23209	rna40252_gene23209,rna40253_gene23209	4342.37	4128.23	30.70	0.83	0.58
gene2321	rna3939_gene2321	429.00	215.45	5017.00	2608.84	1815.77
gene23210	rna40254_gene23210,rna40255_gene23210,rna40256_gene23210,rna40257_gene23210,rna40258_gene23210,rna40259_gene23210	5088.62	4874.48	246.52	5.67	3.94
gene23211	rna40260_gene23211	1214.00	999.86	0.00	0.00	0.00
gene23212	rna40261_gene23212	6458.00	6243.86	7.04	0.13	0.09
gene23213	rna40262_gene23213	1488.00	1273.86	2.00	0.18	0.12
gene23214	rna40263_gene23214,rna40264_gene23214,rna40265_gene23214,rna40266_gene23214	3041.75	2827.61	0.00	0.00	0.00
gene23215	rna40267_gene23215,rna40268_gene23215	3007.00	2792.86	0.00	0.00	0.00
gene23216	rna40269_gene23216	1465.00	1250.86	0.00	0.00	0.00
gene23217	rna40270_gene23217,rna40271_gene23217,rna40272_gene23217,rna40273_gene23217,rna40274_gene23217,rna40275_gene23217,rna40276_gene23217	758.00	543.87	68.28	14.07	9.79
gene23218	rna40277_gene23218	284.00	77.36	2.96	4.28	2.98
gene23219	rna40278_gene23219	426.00	212.48	22.97	12.11	8.43
gene2322	rna3940_gene2322	518.00	304.01	1194.00	440.01	306.25
gene23220	rna40279_gene23220,rna40280_gene23220	14517.42	14303.28	1079.39	8.45	5.88
gene23221	rna40281_gene23221,rna40282_gene23221	1286.00	1071.86	6.00	0.63	0.44
gene23222	rna40283_gene23222	1074.00	859.86	3.00	0.39	0.27
gene23223	rna40284_gene23223	1283.00	1068.86	0.00	0.00	0.00
gene23224	rna40285_gene23224,rna40286_gene23224,rna40287_gene23224,rna40288_gene23224	2971.04	2756.91	73.80	3.00	2.09
gene23225	rna40289_gene23225	2295.00	2080.86	137.43	7.40	5.15
gene23226	rna40290_gene23226	203.00	17.36	0.00	0.00	0.00
gene23227	rna40291_gene23227	1887.00	1672.86	0.00	0.00	0.00
gene23228	rna40292_gene23228	1233.00	1018.86	0.00	0.00	0.00
gene23229	rna40293_gene23229	1618.00	1403.86	1.00	0.08	0.06
gene2323	rna3941_gene2323	2654.00	2439.86	348.00	15.98	11.12
gene23230	rna40294_gene23230	1970.00	1755.86	0.00	0.00	0.00
gene23231	rna40295_gene23231	1384.00	1169.86	0.00	0.00	0.00
gene23232	rna40296_gene23232	1385.00	1170.86	0.00	0.00	0.00
gene23233	rna40297_gene23233	1503.00	1288.86	0.00	0.00	0.00
gene23234	rna40298_gene23234	1389.00	1174.86	0.00	0.00	0.00
gene23235	rna40299_gene23235	331.00	120.15	21.78	20.31	14.14
gene23236	rna40300_gene23236	1751.00	1536.86	100.49	7.33	5.10
gene23237	rna40301_gene23237	518.00	304.01	3.46	1.27	0.89
gene23238	rna40302_gene23238	824.00	609.87	0.00	0.00	0.00
gene23239	rna40303_gene23239	6147.00	5932.86	1.74	0.03	0.02
gene2324	rna3942_gene2324,rna3943_gene2324	1350.24	1136.10	861.00	84.90	59.09
gene23240	rna40304_gene23240,rna40305_gene23240	1071.00	856.86	0.00	0.00	0.00
gene23241	rna40306_gene23241	176.00	5.26	0.00	0.00	0.00
gene23242	rna40307_gene23242	657.00	442.89	0.00	0.00	0.00
gene23243	rna40308_gene23243	820.00	605.87	0.00	0.00	0.00
gene23244	rna40309_gene23244	3983.00	3768.86	0.00	0.00	0.00
gene23245	rna40310_gene23245	618.00	403.91	2.00	0.55	0.39
gene23246	rna40311_gene23246	1085.00	870.86	0.00	0.00	0.00
gene23247	rna40312_gene23247	443.00	229.32	0.00	0.00	0.00
gene23248	rna40313_gene23248	7674.00	7459.86	167.04	2.51	1.75
gene23249	rna40314_gene23249	2940.00	2725.86	0.00	0.00	0.00
gene2325	rna3944_gene2325	2265.00	2050.86	5.00	0.27	0.19
gene23250	rna40315_gene23250,rna40316_gene23250	2022.00	1807.86	12.64	0.78	0.55
gene23251	rna40317_gene23251,rna40318_gene23251	2239.78	2025.64	22.00	1.22	0.85
gene23252	rna40319_gene23252	1137.00	922.86	67.88	8.24	5.74
gene23253	rna40320_gene23253	2515.00	2300.86	77.30	3.76	2.62
gene23254	rna40321_gene23254	1097.00	882.86	0.00	0.00	0.00
gene23255	rna40322_gene23255	1151.00	936.86	0.00	0.00	0.00
gene23256	rna40323_gene23256	4349.00	4134.86	0.00	0.00	0.00
gene23257	rna40324_gene23257	783.00	568.87	0.00	0.00	0.00
gene23258	rna40325_gene23258	576.00	361.93	7.08	2.19	1.53
gene23259	rna40326_gene23259	2535.00	2320.86	251.50	12.14	8.45
gene2326	rna3945_gene2326,rna3946_gene2326	2281.00	2066.86	118.00	6.40	4.45
gene23260	rna40327_gene23260,rna40328_gene23260	922.50	708.36	0.00	0.00	0.00
gene23261	rna40329_gene23261,rna40330_gene23261	2622.08	2407.95	26.95	1.25	0.87
gene23262	rna40331_gene23262,rna40332_gene23262	3537.00	3322.86	1.00	0.03	0.02
gene23263	rna40333_gene23263	2288.00	2073.86	98.20	5.31	3.69
gene23264	rna40334_gene23264,rna40335_gene23264	2752.00	2537.86	19.00	0.84	0.58
gene23265	rna40336_gene23265,rna40337_gene23265,rna40338_gene23265,rna40339_gene23265	1045.50	831.36	0.00	0.00	0.00
gene23266	rna40340_gene23266,rna40341_gene23266	755.00	540.87	0.00	0.00	0.00
gene23267	rna40342_gene23267	577.00	362.93	0.00	0.00	0.00
gene23268	rna40343_gene23268	684.00	469.89	0.00	0.00	0.00
gene23269	rna40344_gene23269,rna40345_gene23269	772.00	557.87	0.00	0.00	0.00
gene2327	rna3947_gene2327,rna3948_gene2327,rna3949_gene2327,rna3950_gene2327	1661.00	1446.86	9.00	0.70	0.49
gene23270	rna40346_gene23270	1325.00	1110.86	2.00	0.20	0.14
gene23271	rna40347_gene23271	671.00	456.89	0.00	0.00	0.00
gene23272	rna40348_gene23272	1587.00	1372.86	0.00	0.00	0.00
gene23273	rna40349_gene23273	581.00	366.93	0.00	0.00	0.00
gene23274	rna40350_gene23274,rna40351_gene23274,rna40352_gene23274	2426.00	2211.86	108.86	5.51	3.84
gene23275	rna40353_gene23275	3769.00	3554.86	35.83	1.13	0.79
gene23276	rna40354_gene23276,rna40355_gene23276	1614.50	1400.36	0.00	0.00	0.00
gene23277	rna40356_gene23277,rna40357_gene23277,rna40358_gene23277	1794.33	1580.20	0.00	0.00	0.00
gene23278	rna40359_gene23278	1604.00	1389.86	22.00	1.77	1.23
gene23279	rna40360_gene23279,rna40361_gene23279,rna40362_gene23279	2441.57	2227.44	51.91	2.61	1.82
gene2328	rna3951_gene2328	976.00	761.86	0.00	0.00	0.00
gene23280	rna40363_gene23280	858.00	643.87	0.00	0.00	0.00
gene23281	rna40364_gene23281,rna40365_gene23281	1228.24	1014.10	3.00	0.33	0.23
gene23282	rna40366_gene23282	2809.00	2594.86	19.00	0.82	0.57
gene23283	rna40367_gene23283,rna40368_gene23283	1023.50	809.36	0.00	0.00	0.00
gene23284	rna40369_gene23284	2131.00	1916.86	84.05	4.91	3.42
gene23285	rna40370_gene23285	3058.00	2843.86	1.00	0.04	0.03
gene23286	gene23286_gene23286	2390.00	2175.86	1.01	0.05	0.04
gene23287	rna40371_gene23287	3709.00	3494.86	0.00	0.00	0.00
gene23288	rna40372_gene23288	1595.00	1380.86	3.27	0.27	0.18
gene23289	rna40373_gene23289,rna40374_gene23289	745.00	530.88	2.46	0.52	0.36
gene2329	rna3952_gene2329	921.00	706.86	0.00	0.00	0.00
gene23290	rna40375_gene23290	1284.00	1069.86	0.00	0.00	0.00
gene23291	rna40376_gene23291	470.00	256.16	0.90	0.39	0.27
gene23292	rna40377_gene23292	447.00	233.29	3.55	1.70	1.19
gene23293	gene23293_gene23293	708.00	493.88	0.00	0.00	0.00
gene23294	rna40378_gene23294	488.00	274.09	3.00	1.23	0.85
gene23295	rna40379_gene23295,rna40380_gene23295	2309.00	2094.86	0.00	0.00	0.00
gene23296	rna40381_gene23296	1600.00	1385.86	7.36	0.60	0.41
gene23297	rna40382_gene23297	257.00	54.72	0.00	0.00	0.00
gene23298	rna40383_gene23298	558.00	343.95	0.00	0.00	0.00
gene23299	rna40384_gene23299	564.00	349.94	0.00	0.00	0.00
gene233	rna394_gene233	1205.00	990.86	9.86	1.12	0.78
gene2330	rna3953_gene2330	1170.00	955.86	98.00	11.49	7.99
gene23300	rna40385_gene23300	3044.00	2829.86	0.00	0.00	0.00
gene23301	rna40386_gene23301	3600.00	3385.86	0.00	0.00	0.00
gene23302	rna40387_gene23302	384.00	171.14	0.00	0.00	0.00
gene23303	rna40388_gene23303	1317.00	1102.86	27.00	2.74	1.91
gene23304	rna40389_gene23304,rna40390_gene23304	1751.50	1537.36	0.00	0.00	0.00
gene23305	rna40391_gene23305	921.00	706.86	0.00	0.00	0.00
gene23306	rna40392_gene23306,rna40393_gene23306,rna40394_gene23306	1497.74	1283.61	86.19	7.52	5.24
gene23307	rna40395_gene23307	1198.00	983.86	23.97	2.73	1.90
gene23308	rna40396_gene23308,rna40397_gene23308,rna40398_gene23308	2179.00	1964.86	4.00	0.23	0.16
gene23309	gene23309_gene23309	1653.00	1438.86	0.00	0.00	0.00
gene2331	rna3954_gene2331,rna3955_gene2331,rna3956_gene2331,rna3957_gene2331,rna3958_gene2331,rna3959_gene2331,rna3960_gene2331,rna3961_gene2331,rna3962_gene2331,rna3963_gene2331,rna3964_gene2331	4282.05	4067.91	2340.00	64.44	44.85
gene23310	rna40399_gene23310	1403.00	1188.86	0.00	0.00	0.00
gene23311	gene23311_gene23311	1373.00	1158.86	0.00	0.00	0.00
gene23312	rna40400_gene23312	990.00	775.86	7.64	1.10	0.77
gene23313	rna40401_gene23313	506.00	292.04	1.00	0.38	0.27
gene23314	gene23314_gene23314	1582.00	1367.86	0.00	0.00	0.00
gene23315	rna40402_gene23315	1626.00	1411.86	4.84	0.38	0.27
gene23316	rna40403_gene23316,rna40404_gene23316,rna40405_gene23316,rna40406_gene23316	830.00	615.87	6.55	1.19	0.83
gene23317	rna40407_gene23317	1300.00	1085.86	3.00	0.31	0.22
gene23318	rna40408_gene23318,rna40409_gene23318	673.50	459.39	0.00	0.00	0.00
gene23319	rna40410_gene23319	1600.00	1385.86	11.97	0.97	0.67
gene2332	rna3965_gene2332	1170.00	955.86	1326.00	155.41	108.17
gene23320	rna40411_gene23320,rna40412_gene23320,rna40413_gene23320,rna40414_gene23320,rna40415_gene23320	1601.43	1387.29	75.29	6.08	4.23
gene23321	rna40416_gene23321,rna40417_gene23321,rna40418_gene23321	1554.35	1340.21	62.59	5.23	3.64
gene23322	rna40419_gene23322	1986.00	1771.86	7.00	0.44	0.31
gene23323	rna40420_gene23323	1734.00	1519.86	12.00	0.88	0.62
gene23324	rna40421_gene23324,rna40422_gene23324	2438.00	2223.86	0.00	0.00	0.00
gene23325	rna40423_gene23325	567.00	352.94	0.00	0.00	0.00
gene23326	rna40424_gene23326	357.00	144.93	1.00	0.77	0.54
gene23327	rna40425_gene23327,rna40426_gene23327	469.50	255.67	0.00	0.00	0.00
gene23328	rna40427_gene23328,rna40428_gene23328	2695.00	2480.86	7.00	0.32	0.22
gene23329	rna40429_gene23329	1523.00	1308.86	22.00	1.88	1.31
gene2333	rna3966_gene2333	709.00	494.88	84.00	19.02	13.24
gene23330	rna40430_gene23330	1786.00	1571.86	0.00	0.00	0.00
gene23331	rna40431_gene23331	453.00	239.25	0.00	0.00	0.00
gene23332	rna40432_gene23332	1294.00	1079.86	0.00	0.00	0.00
gene23333	rna40433_gene23333,rna40434_gene23333,rna40435_gene23333,rna40436_gene23333,rna40437_gene23333,rna40438_gene23333	3849.67	3635.53	0.00	0.00	0.00
gene23334	rna40439_gene23334,rna40440_gene23334,rna40441_gene23334	2256.00	2041.86	35.00	1.92	1.34
gene23335	rna40442_gene23335,rna40443_gene23335,rna40444_gene23335	5446.00	5231.86	12.00	0.26	0.18
gene23336	rna40445_gene23336,rna40446_gene23336,rna40447_gene23336	1229.00	1014.86	7.00	0.77	0.54
gene23337	rna40448_gene23337,rna40449_gene23337	2417.18	2203.04	37.87	1.93	1.34
gene23338	rna40450_gene23338,rna40451_gene23338	984.88	770.75	175.30	25.48	17.74
gene23339	rna40452_gene23339,rna40453_gene23339,rna40454_gene23339,rna40455_gene23339,rna40456_gene23339	6251.13	6037.00	162.51	3.02	2.10
gene2334	rna3967_gene2334	1101.00	886.86	2.00	0.25	0.18
gene23340	rna40457_gene23340	1960.00	1745.86	13.03	0.84	0.58
gene23341	rna40458_gene23341,rna40459_gene23341,rna40460_gene23341,rna40461_gene23341	2721.88	2507.74	651.29	29.10	20.25
gene23342	rna40462_gene23342	8400.00	8185.86	221.06	3.03	2.11
gene23343	rna40463_gene23343	2621.00	2406.86	108.00	5.03	3.50
gene23344	rna40464_gene23344,rna40465_gene23344	2257.86	2043.72	426.20	23.36	16.26
gene23345	rna40466_gene23345	1191.00	976.86	0.00	0.00	0.00
gene23346	rna40467_gene23346	1421.00	1206.86	0.00	0.00	0.00
gene23347	rna40468_gene23347	2406.00	2191.86	25.00	1.28	0.89
gene23348	rna40469_gene23348	541.00	326.97	0.00	0.00	0.00
gene23349	rna40470_gene23349	743.00	528.88	0.00	0.00	0.00
gene2335	rna3968_gene2335,rna3969_gene2335	8456.27	8242.14	4312.00	58.61	40.79
gene23350	rna40471_gene23350	161.00	1.40	0.00	0.00	0.00
gene23351	rna40472_gene23351	604.00	389.91	0.00	0.00	0.00
gene23352	gene23352_gene23352	486.00	272.10	0.00	0.00	0.00
gene23353	rna40473_gene23353	900.00	685.86	0.00	0.00	0.00
gene23354	rna40474_gene23354	2163.00	1948.86	0.00	0.00	0.00
gene23355	rna40475_gene23355,rna40476_gene23355,rna40477_gene23355,rna40478_gene23355,rna40479_gene23355,rna40480_gene23355,rna40481_gene23355	2143.00	1928.86	0.00	0.00	0.00
gene23356	rna40482_gene23356,rna40483_gene23356	1529.43	1315.30	41.59	3.54	2.47
gene23357	rna40484_gene23357,rna40485_gene23357,rna40486_gene23357,rna40487_gene23357	1056.00	841.86	0.00	0.00	0.00
gene23358	rna40488_gene23358	3440.00	3225.86	1.22	0.04	0.03
gene23359	rna40489_gene23359,rna40490_gene23359,rna40491_gene23359	2574.30	2360.17	63.00	2.99	2.08
gene2336	rna3970_gene2336	1997.00	1782.86	0.00	0.00	0.00
gene23360	rna40492_gene23360	3885.00	3670.86	396.44	12.10	8.42
gene23361	rna40493_gene23361	2372.00	2157.86	55.15	2.86	1.99
gene23362	rna40494_gene23362	1091.00	876.86	99.59	12.72	8.86
gene23363	rna40495_gene23363,rna40496_gene23363,rna40497_gene23363,rna40498_gene23363,rna40499_gene23363,rna40500_gene23363,rna40501_gene23363,rna40502_gene23363,rna40503_gene23363,rna40504_gene23363,rna40505_gene23363,rna40506_gene23363,rna40507_gene23363,rna40508_gene23363,rna40509_gene23363,rna40510_gene23363,rna40511_gene23363	6758.57	6544.44	703.98	12.05	8.39
gene23364	rna40512_gene23364	603.00	388.91	411.00	118.39	82.40
gene23365	rna40513_gene23365	4640.00	4425.86	52.92	1.34	0.93
gene23366	rna40514_gene23366	2260.00	2045.86	6.00	0.33	0.23
gene23367	rna40515_gene23367	1071.00	856.86	2.68	0.35	0.24
gene23368	rna40516_gene23368	702.00	487.88	4.26	0.98	0.68
gene23369	rna40517_gene23369	1678.00	1463.86	84.00	6.43	4.47
gene2337	rna3971_gene2337	354.00	142.05	0.00	0.00	0.00
gene23370	rna40518_gene23370	2121.00	1906.86	0.00	0.00	0.00
gene23371	rna40519_gene23371	1753.00	1538.86	0.00	0.00	0.00
gene23372	rna40520_gene23372	2433.00	2218.86	30.00	1.51	1.05
gene23373	rna40521_gene23373	1197.00	982.86	0.00	0.00	0.00
gene23374	rna40522_gene23374	1278.00	1063.86	62.64	6.60	4.59
gene23375	rna40523_gene23375	1826.00	1611.86	28.47	1.98	1.38
gene23376	rna40524_gene23376	1890.00	1675.86	297.95	19.92	13.86
gene23377	rna40525_gene23377	669.00	454.89	0.00	0.00	0.00
gene23378	rna40526_gene23378	904.00	689.86	0.00	0.00	0.00
gene23379	rna40527_gene23379	766.00	551.87	0.00	0.00	0.00
gene2338	rna3972_gene2338	1450.00	1235.86	344.00	31.18	21.70
gene23380	rna40528_gene23380,rna40529_gene23380	797.00	582.87	0.00	0.00	0.00
gene23381	rna40530_gene23381	878.00	663.87	0.00	0.00	0.00
gene23382	rna40531_gene23382	713.00	498.88	0.00	0.00	0.00
gene23383	rna40532_gene23383	1843.00	1628.86	0.00	0.00	0.00
gene23384	rna40533_gene23384	975.00	760.86	28.92	4.26	2.96
gene23385	rna40534_gene23385	1967.00	1752.86	1.03	0.07	0.05
gene23386	rna40535_gene23386,rna40536_gene23386,rna40537_gene23386	2550.00	2335.86	25.83	1.24	0.86
gene23387	rna40538_gene23387,rna40539_gene23387	1911.21	1697.07	30.00	1.98	1.38
gene23388	rna40540_gene23388	1265.00	1050.86	0.00	0.00	0.00
gene23389	rna40541_gene23389	1819.00	1604.86	3.00	0.21	0.15
gene2339	rna3973_gene2339	1854.00	1639.86	24.60	1.68	1.17
gene23390	rna40542_gene23390	1720.00	1505.86	108.00	8.03	5.59
gene23391	rna40543_gene23391	735.00	520.88	0.00	0.00	0.00
gene23392	rna40544_gene23392	644.00	429.90	0.00	0.00	0.00
gene23393	rna40545_gene23393	678.00	463.89	0.00	0.00	0.00
gene23394	rna40546_gene23394,rna40547_gene23394,rna40548_gene23394,rna40549_gene23394,rna40550_gene23394,rna40551_gene23394	1016.50	802.37	0.00	0.00	0.00
gene23395	rna40552_gene23395	587.00	372.92	0.00	0.00	0.00
gene23396	rna40553_gene23396,rna40554_gene23396	530.50	316.53	0.00	0.00	0.00
gene23397	rna40555_gene23397	600.00	385.91	0.00	0.00	0.00
gene23398	rna40556_gene23398	783.00	568.87	0.00	0.00	0.00
gene23399	rna40557_gene23399	9902.00	9687.86	567.00	6.56	4.56
gene234	rna395_gene234	1052.00	837.86	38.74	5.18	3.61
gene2340	rna3974_gene2340,rna3975_gene2340,rna3976_gene2340	1202.67	988.53	0.00	0.00	0.00
gene23400	rna40558_gene23400	3699.00	3484.86	35.00	1.13	0.78
gene23401	rna40559_gene23401	929.00	714.86	8.00	1.25	0.87
gene23402	rna40560_gene23402	3967.00	3752.86	30.76	0.92	0.64
gene23403	rna40561_gene23403	1165.00	950.86	9.24	1.09	0.76
gene23404	rna40562_gene23404,rna40563_gene23404,rna40564_gene23404	1199.65	985.51	18.00	2.05	1.42
gene23405	rna40565_gene23405	980.00	765.86	13.24	1.94	1.35
gene23406	gene23406_gene23406	1529.00	1314.86	6.00	0.51	0.36
gene23407	rna40566_gene23407	465.00	251.19	0.00	0.00	0.00
gene23408	rna40567_gene23408	738.00	523.88	0.31	0.07	0.05
gene23409	rna40568_gene23409,rna40569_gene23409	2593.00	2378.86	3.45	0.16	0.11
gene2341	rna3977_gene2341	5568.00	5353.86	3.00	0.06	0.04
gene23410	rna40570_gene23410,rna40571_gene23410	1673.00	1458.86	5.76	0.44	0.31
gene23411	gene23411_gene23411	2358.00	2143.86	213.00	11.13	7.75
gene23412	rna40572_gene23412	5423.00	5208.86	255.00	5.48	3.82
gene23413	rna40573_gene23413	1649.00	1434.86	0.00	0.00	0.00
gene23414	rna40574_gene23414	708.00	493.88	0.00	0.00	0.00
gene23415	rna40575_gene23415	755.00	540.87	0.00	0.00	0.00
gene23416	rna40576_gene23416,rna40577_gene23416	811.50	597.37	0.00	0.00	0.00
