gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene28946	rna50135_gene28946	418.00	194.23	0.00	0.00	0.00
gene28947	rna50136_gene28947	273.00	61.65	1.00	1.96	1.27
gene28948	rna50137_gene28948	272.00	60.85	0.00	0.00	0.00
gene28949	rna50138_gene28949,rna50139_gene28949	3277.00	3051.61	7.45	0.30	0.19
gene2895	rna4902_gene2895	797.00	571.62	7.16	1.52	0.98
gene28950	rna50140_gene28950,rna50141_gene28950,rna50142_gene28950	3162.00	2936.61	33.29	1.37	0.89
gene28951	rna50143_gene28951,rna50144_gene28951	1323.00	1097.61	16.23	1.79	1.16
gene28952	rna50145_gene28952	2541.00	2315.61	56.08	2.93	1.90
gene28953	rna50146_gene28953	1885.00	1659.61	61.49	4.48	2.91
gene28954	rna50147_gene28954,rna50148_gene28954	2079.50	1854.11	0.00	0.00	0.00
gene28955	rna50149_gene28955	336.00	116.18	0.00	0.00	0.00
gene28956	rna50150_gene28956	3338.00	3112.61	35.20	1.37	0.89
gene28957	rna50151_gene28957	1641.00	1415.61	0.00	0.00	0.00
gene28958	rna50152_gene28958	1611.00	1385.61	7.12	0.62	0.40
gene28959	rna50153_gene28959,rna50154_gene28959,rna50155_gene28959	1655.00	1429.61	18.68	1.58	1.02
gene2896	rna4903_gene2896	673.00	447.66	3.14	0.85	0.55
gene28960	rna50156_gene28960,rna50157_gene28960,rna50158_gene28960	2758.00	2532.61	6.67	0.32	0.21
gene28961	rna50159_gene28961	1165.00	939.61	0.00	0.00	0.00
gene28962	rna50160_gene28962	1141.00	915.61	9.86	1.30	0.84
gene28964	rna50162_gene28964	1328.00	1102.61	1.04	0.11	0.07
gene28965	rna50163_gene28965	415.00	191.30	136.74	86.42	56.06
gene28966	rna50164_gene28966	2145.00	1919.61	199.64	12.57	8.16
gene28967	rna50165_gene28967	289.00	74.74	0.00	0.00	0.00
gene28968	rna50166_gene28968	613.00	387.71	2.00	0.62	0.40
gene28969	rna50167_gene28969	691.00	465.65	37.62	9.77	6.34
gene2897	rna4904_gene2897	2094.00	1868.61	52.45	3.39	2.20
gene28970	rna50168_gene28970	741.00	515.63	762.64	178.82	116.00
gene28971	rna50169_gene28971	4624.00	4398.61	494.22	13.58	8.81
gene28972	rna50170_gene28972,rna50171_gene28972	2652.00	2426.61	87.72	4.37	2.84
gene28973	rna50172_gene28973	3246.00	3020.61	142.05	5.69	3.69
gene28974	rna50173_gene28974	2189.00	1963.61	52.41	3.23	2.09
gene28975	rna50174_gene28975	2677.00	2451.61	168.36	8.30	5.39
gene28976	rna50175_gene28976	3562.00	3336.61	5.99	0.22	0.14
gene28977	rna50176_gene28977,rna50177_gene28977	1243.14	1017.75	22.74	2.70	1.75
gene28978	rna50178_gene28978,rna50179_gene28978	1366.62	1141.23	29.00	3.07	1.99
gene28979	rna50180_gene28979,rna50181_gene28979,rna50182_gene28979	4023.00	3797.61	2.01	0.06	0.04
gene2898	rna4905_gene2898	514.00	288.99	0.00	0.00	0.00
gene28980	rna50183_gene28980	1395.00	1169.61	3.88	0.40	0.26
gene28981	rna50184_gene28981,rna50185_gene28981,rna50186_gene28981,rna50187_gene28981	502.25	277.69	0.00	0.00	0.00
gene28982	rna50188_gene28982,rna50189_gene28982	2604.00	2378.61	6.00	0.30	0.20
gene28983	rna50190_gene28983	1229.00	1003.61	6.55	0.79	0.51
gene28984	rna50191_gene28984,rna50192_gene28984	2798.00	2572.61	18.70	0.88	0.57
gene28985	rna50193_gene28985	2353.00	2127.61	10.28	0.58	0.38
gene28986	rna50194_gene28986	752.00	526.63	16.00	3.67	2.38
gene28987	rna50195_gene28987	1209.00	983.61	0.00	0.00	0.00
gene28988	rna50196_gene28988,rna50197_gene28988,rna50198_gene28988	1375.96	1150.57	35.77	3.76	2.44
gene28989	rna50199_gene28989	4839.00	4613.61	686.00	17.98	11.66
gene2899	rna4906_gene2899	552.00	326.83	0.00	0.00	0.00
gene28990	rna50200_gene28990	2364.00	2138.61	1.00	0.06	0.04
gene28991	rna50201_gene28991,rna50202_gene28991	1683.00	1457.61	41.97	3.48	2.26
gene28992	rna50203_gene28992,rna50204_gene28992	901.50	676.13	0.00	0.00	0.00
gene28993	rna50205_gene28993	772.00	546.63	0.00	0.00	0.00
gene28994	rna50206_gene28994	1390.00	1164.61	0.00	0.00	0.00
gene28995	rna50207_gene28995,rna50208_gene28995	2915.53	2690.15	96.92	4.36	2.83
gene28996	rna50209_gene28996	941.00	715.61	0.00	0.00	0.00
gene28997	rna50210_gene28997	1822.00	1596.61	551.89	41.79	27.11
gene28998	rna50211_gene28998	1764.00	1538.61	9.92	0.78	0.51
gene28999	rna50212_gene28999	1920.00	1694.61	2.42	0.17	0.11
gene29	rna39_gene29	2750.00	2524.61	68.00	3.26	2.11
gene290	rna483_gene290,rna484_gene290	2272.10	2046.71	321.00	18.96	12.30
gene2900	rna4907_gene2900	1650.00	1424.61	48.67	4.13	2.68
gene29000	rna50213_gene29000,rna50214_gene29000	1602.00	1376.61	0.00	0.00	0.00
gene29001	rna50215_gene29001	987.00	761.61	246.20	39.08	25.35
gene29002	rna50216_gene29002	1662.00	1436.61	82.58	6.95	4.51
gene29003	rna50217_gene29003	970.00	744.61	4.95	0.80	0.52
gene29004	rna50218_gene29004,rna50219_gene29004	1096.98	871.60	141.36	19.61	12.72
gene29005	rna50220_gene29005	1021.00	795.61	0.00	0.00	0.00
gene29006	rna50221_gene29006	1432.00	1206.61	18.71	1.87	1.22
gene29007	rna50222_gene29007	1514.00	1288.61	2.00	0.19	0.12
gene29008	rna50223_gene29008	1248.00	1022.61	1.00	0.12	0.08
gene29009	rna50224_gene29009,rna50225_gene29009	427.39	203.95	7.86	4.66	3.02
gene2901	rna4908_gene2901,rna4909_gene2901,rna4910_gene2901	2036.33	1810.95	0.00	0.00	0.00
gene29010	rna50226_gene29010	771.00	545.63	0.00	0.00	0.00
gene29011	rna50227_gene29011	2130.00	1904.61	60.55	3.84	2.49
gene29012	gene29012_gene29012	987.00	761.61	5.67	0.90	0.58
gene29013	rna50228_gene29013	2159.00	1933.61	160.49	10.03	6.51
gene29014	rna50229_gene29014	1424.00	1198.61	10.33	1.04	0.68
gene29015	rna50230_gene29015	2127.00	1901.61	362.96	23.08	14.97
gene29016	rna50231_gene29016,rna50232_gene29016,rna50233_gene29016,rna50234_gene29016	3460.08	3234.69	526.00	19.66	12.75
gene29017	rna50235_gene29017	5851.00	5625.61	1252.00	26.91	17.45
gene29018	rna50236_gene29018	827.00	601.62	5.00	1.00	0.65
gene29019	rna50237_gene29019	2462.00	2236.61	245.00	13.24	8.59
gene2902	rna4911_gene2902,rna4912_gene2902,rna4913_gene2902	5074.00	4848.61	3.00	0.07	0.05
gene29020	rna50238_gene29020	3190.00	2964.61	282.00	11.50	7.46
gene29021	rna50239_gene29021	580.00	354.76	3.00	1.02	0.66
gene29022	rna50240_gene29022,rna50241_gene29022,rna50242_gene29022	1708.62	1483.24	153.00	12.47	8.09
gene29023	rna50243_gene29023	1060.00	834.61	2.00	0.29	0.19
gene29024	rna50244_gene29024	2858.00	2632.61	81.00	3.72	2.41
gene29025	rna50245_gene29025	2824.00	2598.61	151.00	7.03	4.56
gene29026	rna50246_gene29026	849.00	623.62	19.00	3.68	2.39
gene29027	rna50247_gene29027	2888.00	2662.61	219.00	9.94	6.45
gene29029	rna50249_gene29029,rna50250_gene29029	1218.70	993.31	1691.00	205.82	133.52
gene2903	rna4914_gene2903	2280.00	2054.61	20.47	1.20	0.78
gene29030	rna50251_gene29030,rna50252_gene29030,rna50253_gene29030	907.41	682.03	906.00	160.60	104.18
gene29031	rna50254_gene29031	2281.00	2055.61	68.00	4.00	2.59
gene29032	rna50255_gene29032	2332.00	2106.61	4.00	0.23	0.15
gene29033	rna50256_gene29033	645.00	419.68	10.84	3.12	2.03
gene29034	rna50257_gene29034	2073.00	1847.61	0.00	0.00	0.00
gene29035	rna50258_gene29035	672.00	446.66	0.00	0.00	0.00
gene29036	rna50259_gene29036	585.00	359.75	0.00	0.00	0.00
gene29037	rna50260_gene29037	3969.00	3743.61	9.42	0.30	0.20
gene29038	rna50261_gene29038	639.00	413.68	0.00	0.00	0.00
gene29039	rna50262_gene29039	2469.00	2243.61	0.00	0.00	0.00
gene2904	rna4915_gene2904,rna4916_gene2904	1377.00	1151.61	4.00	0.42	0.27
gene29040	rna50263_gene29040	537.00	311.88	0.00	0.00	0.00
gene29041	rna50264_gene29041	657.00	431.67	0.00	0.00	0.00
gene29042	rna50265_gene29042	1761.00	1535.61	32.63	2.57	1.67
gene29043	rna50266_gene29043	1539.00	1313.61	33.25	3.06	1.98
gene29044	rna50267_gene29044	1604.00	1378.61	1.00	0.09	0.06
gene29045	rna50268_gene29045	622.00	396.70	0.00	0.00	0.00
gene29046	rna50269_gene29046	685.00	459.65	0.00	0.00	0.00
gene29047	rna50270_gene29047	674.00	448.66	0.00	0.00	0.00
gene29048	rna50271_gene29048	1370.00	1144.61	72.99	7.71	5.00
gene29049	rna50272_gene29049,rna50273_gene29049	1272.00	1046.61	94.28	10.89	7.07
gene2905	rna4917_gene2905,rna4918_gene2905,rna4919_gene2905,rna4920_gene2905,rna4921_gene2905	1577.09	1351.70	2.08	0.19	0.12
gene29050	rna50274_gene29050	1575.00	1349.61	95.31	8.54	5.54
gene29051	rna50275_gene29051	2399.00	2173.61	0.00	0.00	0.00
gene29052	rna50276_gene29052,rna50277_gene29052	1458.00	1232.61	19.00	1.86	1.21
gene29053	rna50278_gene29053	597.00	371.73	5139.28	1671.50	1084.31
gene29054	rna50279_gene29054	3247.00	3021.61	266.99	10.68	6.93
gene29055	rna50280_gene29055	2121.00	1895.61	7.25	0.46	0.30
gene29056	rna50281_gene29056,rna50282_gene29056,rna50283_gene29056	10157.80	9932.42	1825.00	22.21	14.41
gene29057	rna50284_gene29057	1039.00	813.61	0.00	0.00	0.00
gene29058	rna50285_gene29058,rna50286_gene29058,rna50287_gene29058,rna50288_gene29058,rna50289_gene29058,rna50290_gene29058	3154.25	2928.87	85.36	3.52	2.29
gene29059	rna50291_gene29059,rna50292_gene29059,rna50293_gene29059	970.38	745.00	36.79	5.97	3.87
gene2906	rna4922_gene2906,rna4923_gene2906	2379.50	2154.11	0.00	0.00	0.00
gene29060	rna50294_gene29060,rna50295_gene29060,rna50296_gene29060,rna50297_gene29060,rna50298_gene29060	6225.59	6000.20	223.59	4.51	2.92
gene29061	rna50299_gene29061,rna50300_gene29061,rna50301_gene29061	1003.94	778.55	119.07	18.49	12.00
gene29062	rna50302_gene29062	2004.00	1778.61	25.00	1.70	1.10
gene29063	rna50303_gene29063,rna50304_gene29063	2034.00	1808.61	0.00	0.00	0.00
gene29064	rna50305_gene29064	987.00	761.61	0.00	0.00	0.00
gene29065	rna50306_gene29065,rna50307_gene29065	3210.00	2984.61	73.25	2.97	1.92
gene29066	rna50308_gene29066,rna50309_gene29066	1556.00	1330.61	0.00	0.00	0.00
gene29067	rna50310_gene29067	3108.00	2882.61	91.00	3.82	2.48
gene29068	rna50311_gene29068,rna50312_gene29068	1817.86	1592.47	34.00	2.58	1.67
gene29069	rna50313_gene29069,rna50314_gene29069	1728.00	1502.61	93.09	7.49	4.86
gene2907	rna4924_gene2907,rna4925_gene2907	3285.00	3059.61	1.00	0.04	0.03
gene29070	rna50315_gene29070	4791.00	4565.61	3.45	0.09	0.06
gene29071	rna50316_gene29071,rna50317_gene29071	2592.00	2366.61	1.00	0.05	0.03
gene29072	rna50318_gene29072	1138.00	912.61	44.06	5.84	3.79
gene29073	rna50319_gene29073,rna50320_gene29073	2132.50	1907.11	0.00	0.00	0.00
gene29074	rna50321_gene29074	2425.00	2199.61	0.00	0.00	0.00
gene29075	rna50322_gene29075	2266.00	2040.61	0.00	0.00	0.00
gene29076	rna50323_gene29076	525.00	299.93	3.00	1.21	0.78
gene29077	rna50324_gene29077	2508.00	2282.61	20.28	1.07	0.70
gene29078	rna50325_gene29078	1836.00	1610.61	70.44	5.29	3.43
gene29079	rna50326_gene29079,rna50327_gene29079	862.00	636.62	18.89	3.59	2.33
gene2908	rna4926_gene2908,rna4927_gene2908,rna4928_gene2908,rna4929_gene2908,rna4930_gene2908,rna4931_gene2908,rna4932_gene2908	2494.36	2268.97	107.39	5.72	3.71
gene29080	rna50328_gene29080	2088.00	1862.61	324.62	21.07	13.67
gene29081	rna50329_gene29081,rna50330_gene29081,rna50331_gene29081,rna50332_gene29081	2468.82	2243.43	34.72	1.87	1.21
gene29082	rna50333_gene29082	2234.00	2008.61	5.97	0.36	0.23
gene29083	rna50334_gene29083	1306.00	1080.61	15.00	1.68	1.09
gene29084	rna50335_gene29084,rna50336_gene29084,rna50337_gene29084	1134.00	908.61	13.00	1.73	1.12
gene29085	rna50338_gene29085	1018.00	792.61	13.82	2.11	1.37
gene29086	rna50339_gene29086	1573.00	1347.61	2.08	0.19	0.12
gene29087	rna50340_gene29087	1222.00	996.61	0.00	0.00	0.00
gene29088	rna50341_gene29088	1205.00	979.61	0.00	0.00	0.00
gene29089	rna50342_gene29089	1454.00	1228.61	74.00	7.28	4.72
gene2909	rna4933_gene2909,rna4934_gene2909	1413.50	1188.11	0.00	0.00	0.00
gene29090	rna50343_gene29090	779.00	553.63	0.00	0.00	0.00
gene29091	rna50344_gene29091	2307.00	2081.61	62.64	3.64	2.36
gene29092	rna50345_gene29092	1371.00	1145.61	85.32	9.00	5.84
gene29093	rna50346_gene29093,rna50347_gene29093	2265.27	2039.89	59.35	3.52	2.28
gene29094	rna50348_gene29094	907.00	681.61	0.00	0.00	0.00
gene29095	rna50349_gene29095,rna50350_gene29095	1903.50	1678.11	0.00	0.00	0.00
gene29096	rna50351_gene29096	284.00	70.58	0.00	0.00	0.00
gene29097	gene29097_gene29097	2544.00	2318.61	31.55	1.65	1.07
gene29098	rna50352_gene29098	825.00	599.62	0.00	0.00	0.00
gene29099	rna50353_gene29099	1389.00	1163.61	3.00	0.31	0.20
gene291	rna485_gene291	5436.00	5210.61	17.16	0.40	0.26
gene2910	rna4935_gene2910,rna4936_gene2910,rna4937_gene2910	2981.00	2755.61	5.00	0.22	0.14
gene29100	rna50354_gene29100,rna50355_gene29100,rna50356_gene29100,rna50357_gene29100	1394.25	1200.46	0.00	0.00	0.00
gene29101	rna50358_gene29101	1674.00	1448.61	0.00	0.00	0.00
gene29102	rna50359_gene29102	1789.00	1563.61	0.00	0.00	0.00
gene29103	rna50360_gene29103	918.00	692.61	0.00	0.00	0.00
gene29104	rna50361_gene29104,rna50362_gene29104	3578.00	3352.61	126.87	4.58	2.97
gene29105	rna50363_gene29105	1602.00	1376.61	0.00	0.00	0.00
gene29106	rna50364_gene29106	3483.00	3257.61	613.59	22.77	14.77
gene29107	rna50365_gene29107	2653.00	2427.61	1.00	0.05	0.03
gene29108	rna50366_gene29108,rna50367_gene29108,rna50368_gene29108,rna50369_gene29108,rna50370_gene29108	1400.62	1175.23	265.54	27.32	17.72
gene29109	rna50371_gene29109	2089.00	1863.61	2.30	0.15	0.10
gene29110	rna50372_gene29110	2419.00	2193.61	107.70	5.94	3.85
gene29111	rna50373_gene29111	2255.00	2029.61	107.00	6.37	4.13
gene29112	rna50374_gene29112	1671.00	1445.61	44.00	3.68	2.39
gene29113	rna50375_gene29113	1065.00	839.61	39.00	5.62	3.64
gene29114	rna50376_gene29114	2084.00	1858.61	45.00	2.93	1.90
gene29115	rna50377_gene29115,rna50378_gene29115	1108.00	882.61	15.86	2.17	1.41
gene29116	rna50379_gene29116	730.00	504.64	1.00	0.24	0.16
gene29117	rna50380_gene29117	2696.00	2470.61	19.08	0.93	0.61
gene29118	rna50381_gene29118,rna50382_gene29118	2073.90	1848.51	11.25	0.74	0.48
gene29119	rna50383_gene29119,rna50384_gene29119	1242.00	1016.61	9.25	1.10	0.71
gene2912	rna4939_gene2912,rna4940_gene2912,rna4941_gene2912	1801.00	1575.61	2.00	0.15	0.10
gene29120	rna50385_gene29120	1433.00	1207.61	3.48	0.35	0.23
gene29121	rna50386_gene29121	929.00	703.61	0.00	0.00	0.00
gene29122	rna50387_gene29122	1485.00	1259.61	34.14	3.28	2.13
gene29123	gene29123_gene29123	1261.00	1035.61	0.00	0.00	0.00
gene29124	rna50388_gene29124	226.00	27.92	0.00	0.00	0.00
gene29125	rna50389_gene29125	521.00	295.95	0.00	0.00	0.00
gene29126	rna50390_gene29126	1569.00	1343.61	0.00	0.00	0.00
gene29127	rna50391_gene29127,rna50392_gene29127,rna50393_gene29127	1387.00	1161.61	65.74	6.84	4.44
gene29128	rna50394_gene29128,rna50395_gene29128,rna50396_gene29128	1210.00	984.61	65.74	8.07	5.24
gene29129	rna50397_gene29129	828.00	602.62	0.00	0.00	0.00
gene2913	rna4942_gene2913	1902.00	1676.61	89.07	6.42	4.17
gene29130	rna50398_gene29130	554.00	328.82	0.00	0.00	0.00
gene29131	rna50399_gene29131	640.00	414.68	3.69	1.08	0.70
gene29132	rna50400_gene29132	822.00	596.62	0.00	0.00	0.00
gene29133	rna50401_gene29133	770.00	544.63	0.00	0.00	0.00
gene29134	rna50402_gene29134	816.00	590.62	33.70	6.90	4.48
gene29135	rna50403_gene29135	807.00	581.62	66.07	13.73	8.91
gene29136	rna50404_gene29136	387.00	164.20	0.00	0.00	0.00
gene29137	rna50405_gene29137	1374.00	1148.61	31.00	3.26	2.12
gene29138	rna50406_gene29138	800.00	574.62	0.00	0.00	0.00
gene29139	rna50407_gene29139	11123.00	10897.61	1053.29	11.69	7.58
gene2914	rna4943_gene2914,rna4944_gene2914,rna4945_gene2914,rna4946_gene2914	1534.00	1308.61	3.13	0.29	0.19
gene29140	rna50408_gene29140	3602.00	3376.61	1.11	0.04	0.03
gene29141	rna50409_gene29141,rna50410_gene29141,rna50411_gene29141,rna50412_gene29141	5738.38	5512.99	763.75	16.75	10.87
gene29142	gene29142_gene29142	5783.00	5557.61	391.83	8.52	5.53
gene29143	rna50413_gene29143	1985.00	1759.61	0.00	0.00	0.00
gene29144	rna50414_gene29144	1420.00	1194.61	9.74	0.99	0.64
gene29145	rna50415_gene29145	1063.00	837.61	15.31	2.21	1.43
gene29146	rna50416_gene29146	934.00	708.61	62.00	10.58	6.86
gene29147	rna50417_gene29147,rna50418_gene29147,rna50419_gene29147	659.33	434.15	0.00	0.00	0.00
gene29148	rna50420_gene29148	2638.00	2412.61	55.57	2.78	1.81
gene29149	rna50421_gene29149,rna50422_gene29149,rna50423_gene29149,rna50424_gene29149,rna50425_gene29149	4865.00	4639.61	513.98	13.39	8.69
gene2915	rna4947_gene2915	1053.00	827.61	24.27	3.55	2.30
gene29150	rna50426_gene29150	1991.00	1765.61	214.28	14.67	9.52
gene29151	rna50427_gene29151,rna50428_gene29151,rna50429_gene29151,rna50430_gene29151,rna50431_gene29151,rna50432_gene29151,rna50433_gene29151,rna50434_gene29151,rna50435_gene29151,rna50436_gene29151,rna50437_gene29151	1800.32	1574.93	206.78	15.87	10.30
gene29152	rna50438_gene29152	2711.00	2485.61	81.00	3.94	2.56
gene29153	rna50439_gene29153	2199.00	1973.61	26.00	1.59	1.03
gene29154	rna50440_gene29154	804.00	578.62	0.00	0.00	0.00
gene29155	rna50441_gene29155	1490.00	1264.61	570.66	54.56	35.39
gene29156	rna50442_gene29156,rna50443_gene29156	1787.44	1562.05	137.39	10.63	6.90
gene29157	rna50444_gene29157	562.00	336.80	4.14	1.49	0.97
gene29158	rna50445_gene29158,rna50446_gene29158,rna50447_gene29158,rna50448_gene29158,rna50449_gene29158,rna50450_gene29158,rna50451_gene29158,rna50452_gene29158,rna50453_gene29158,rna50454_gene29158,rna50455_gene29158,rna50456_gene29158,rna50457_gene29158,rna50458_gene29158,rna50459_gene29158,rna50460_gene29158,rna50461_gene29158	3858.87	3633.48	1385.04	46.09	29.90
gene29159	rna50462_gene29159	400.00	176.73	0.00	0.00	0.00
gene2916	rna4948_gene2916	847.00	621.62	1.00	0.19	0.13
gene29160	rna50463_gene29160	476.00	251.28	0.00	0.00	0.00
gene29161	rna50464_gene29161	529.00	303.92	0.00	0.00	0.00
gene29162	rna50465_gene29162	577.00	351.77	0.00	0.00	0.00
gene29163	gene29163_gene29163	1451.00	1225.61	0.00	0.00	0.00
gene29164	gene29164_gene29164	1450.00	1224.61	1.95	0.19	0.12
gene29165	rna50466_gene29165	1473.00	1247.61	4.32	0.42	0.27
gene29166	gene29166_gene29166	1289.00	1063.61	0.00	0.00	0.00
gene29167	gene29167_gene29167	1141.00	915.61	0.00	0.00	0.00
gene29168	rna50467_gene29168	1507.00	1281.61	44.42	4.19	2.72
gene29169	rna50468_gene29169	1456.00	1230.61	61.68	6.06	3.93
gene2917	rna4949_gene2917	674.00	448.66	26.43	7.12	4.62
gene29170	rna50469_gene29170,rna50470_gene29170,rna50471_gene29170,rna50472_gene29170	1028.00	802.61	39.75	5.99	3.88
gene29171	rna50473_gene29171	2009.00	1783.61	2.00	0.14	0.09
gene29172	rna50474_gene29172,rna50475_gene29172,rna50476_gene29172	1999.52	1774.13	33.75	2.30	1.49
gene29173	rna50477_gene29173	2702.00	2476.61	22.92	1.12	0.73
gene29174	rna50478_gene29174,rna50479_gene29174	1365.00	1139.61	1.00	0.11	0.07
gene29175	rna50480_gene29175,rna50481_gene29175	957.48	732.09	26.14	4.32	2.80
gene29176	rna50482_gene29176,rna50483_gene29176,rna50484_gene29176	1485.00	1259.61	16.46	1.58	1.02
gene29177	rna50485_gene29177	1807.00	1581.61	3.00	0.23	0.15
gene29178	rna50486_gene29178	2090.00	1864.61	0.00	0.00	0.00
gene29179	rna50487_gene29179	2658.00	2432.61	0.00	0.00	0.00
gene2918	rna4950_gene2918	1060.00	834.61	92.85	13.45	8.72
gene29180	rna50488_gene29180	3407.00	3181.61	723.41	27.49	17.83
gene29181	rna50489_gene29181	1559.00	1333.61	0.00	0.00	0.00
gene29182	rna50490_gene29182	3597.00	3371.61	69.58	2.49	1.62
gene29183	rna50491_gene29183	1886.00	1660.61	0.00	0.00	0.00
gene29184	rna50492_gene29184	1152.00	926.61	0.00	0.00	0.00
gene29185	rna50493_gene29185	552.00	326.83	0.00	0.00	0.00
gene29186	rna50494_gene29186,rna50495_gene29186	1827.00	1601.61	5.00	0.38	0.24
gene29187	rna50496_gene29187,rna50497_gene29187,rna50498_gene29187	1786.00	1560.61	2.00	0.15	0.10
gene29188	rna50499_gene29188,rna50500_gene29188,rna50501_gene29188	2017.33	1791.95	0.00	0.00	0.00
gene29189	rna50502_gene29189	1632.00	1406.61	0.00	0.00	0.00
gene2919	rna4951_gene2919	1265.00	1039.61	0.00	0.00	0.00
gene29190	rna50503_gene29190	2758.00	2532.61	25.02	1.19	0.77
gene29191	rna50504_gene29191,rna50505_gene29191	1784.00	1558.61	21.00	1.63	1.06
gene29192	rna50506_gene29192,rna50507_gene29192	2164.50	1939.11	0.00	0.00	0.00
gene29193	rna50508_gene29193	1809.00	1583.61	4.00	0.31	0.20
gene29194	rna50509_gene29194	1795.00	1569.61	0.00	0.00	0.00
gene29195	rna50510_gene29195	846.00	620.62	0.00	0.00	0.00
gene29196	rna50511_gene29196,rna50512_gene29196	1916.50	1691.11	0.00	0.00	0.00
gene29197	rna50513_gene29197	991.00	765.61	0.00	0.00	0.00
gene29198	rna50514_gene29198,rna50515_gene29198	2347.04	2121.66	185.65	10.58	6.86
gene29199	rna50516_gene29199	1316.00	1090.61	43.68	4.84	3.14
gene292	rna486_gene292	4540.00	4314.61	9.42	0.26	0.17
gene2920	rna4952_gene2920	942.00	716.61	1.00	0.17	0.11
gene29200	rna50517_gene29200	2689.00	2463.61	30.36	1.49	0.97
gene29201	rna50518_gene29201	1369.00	1143.61	0.00	0.00	0.00
gene29202	rna50519_gene29202,rna50520_gene29202	1787.28	1561.90	19.00	1.47	0.95
gene29203	rna50521_gene29203	2183.00	1957.61	25.00	1.54	1.00
gene29204	rna50522_gene29204	1088.00	862.61	0.00	0.00	0.00
gene29205	rna50523_gene29205,rna50524_gene29205	691.00	465.65	26.99	7.01	4.55
gene29206	rna50525_gene29206,rna50526_gene29206	1136.00	910.61	16.44	2.18	1.42
gene29207	rna50527_gene29207	3482.00	3256.61	416.92	15.48	10.04
gene29208	rna50528_gene29208	1016.00	790.61	10.00	1.53	0.99
gene29209	rna50529_gene29209	579.00	353.76	6.18	2.11	1.37
gene2921	rna4953_gene2921	860.00	634.62	0.00	0.00	0.00
gene29210	rna50530_gene29210,rna50531_gene29210	1133.00	907.61	0.00	0.00	0.00
gene29211	rna50532_gene29211	1348.00	1122.61	3.00	0.32	0.21
gene29212	rna50533_gene29212,rna50534_gene29212,rna50535_gene29212	2067.38	1841.99	56.28	3.69	2.40
gene29213	rna50536_gene29213	2843.00	2617.61	5.03	0.23	0.15
gene29214	rna50537_gene29214	2346.00	2120.61	110.38	6.29	4.08
gene29215	rna50538_gene29215,rna50539_gene29215,rna50540_gene29215	906.00	680.61	36.11	6.42	4.16
gene29216	rna50541_gene29216	1847.00	1621.61	214.56	16.00	10.38
gene29217	rna50542_gene29217	2520.00	2294.61	66.72	3.52	2.28
gene29218	rna50543_gene29218	1234.00	1008.61	3.00	0.36	0.23
gene29219	rna50544_gene29219,rna50545_gene29219,rna50546_gene29219	2898.33	2672.95	0.00	0.00	0.00
gene2922	rna4954_gene2922	1077.00	851.61	19.66	2.79	1.81
gene29220	rna50547_gene29220,rna50548_gene29220	837.50	612.13	0.00	0.00	0.00
gene29221	rna50549_gene29221	1555.00	1329.61	46.94	4.27	2.77
gene29222	rna50550_gene29222,rna50551_gene29222,rna50552_gene29222	2764.00	2538.61	3.00	0.14	0.09
gene29223	rna50553_gene29223	3868.00	3642.61	9.55	0.32	0.21
gene29224	rna50554_gene29224,rna50555_gene29224	1714.20	1488.81	314.91	25.57	16.59
gene29225	rna50556_gene29225,rna50557_gene29225	2086.00	1860.61	145.75	9.47	6.14
gene29226	rna50558_gene29226,rna50559_gene29226,rna50560_gene29226	2187.67	1962.28	0.00	0.00	0.00
gene29227	rna50561_gene29227,rna50562_gene29227	989.59	764.21	23.93	3.79	2.46
gene29228	rna50563_gene29228,rna50564_gene29228,rna50565_gene29228,rna50566_gene29228	5917.06	5691.68	500.41	10.63	6.90
gene29229	rna50567_gene29229,rna50568_gene29229,rna50569_gene29229	985.41	760.03	55.21	8.78	5.70
gene2923	rna4955_gene2923	1914.00	1688.61	5.77	0.41	0.27
gene29230	rna50570_gene29230,rna50571_gene29230,rna50572_gene29230,rna50573_gene29230,rna50574_gene29230,rna50575_gene29230	2363.35	2137.96	107.64	6.09	3.95
gene29231	rna50576_gene29231	1044.00	818.61	0.00	0.00	0.00
gene29232	rna50577_gene29232,rna50578_gene29232	10111.35	9885.97	1226.00	14.99	9.73
gene29233	rna50579_gene29233	631.00	405.69	11.01	3.28	2.13
gene29234	rna50580_gene29234,rna50581_gene29234	2200.00	1974.61	17.75	1.09	0.71
gene29235	rna50582_gene29235	4810.00	4584.61	988.01	26.05	16.90
gene29236	rna50583_gene29236	631.00	405.69	5629.72	1677.75	1088.36
gene29237	rna50584_gene29237	3593.00	3367.61	1.00	0.04	0.02
gene29238	rna50585_gene29238	1577.00	1351.61	45.69	4.09	2.65
gene29239	rna50586_gene29239,rna50587_gene29239	1344.00	1118.61	44.72	4.83	3.14
gene2924	rna4956_gene2924,rna4957_gene2924	944.00	718.62	0.00	0.00	0.00
gene29240	rna50588_gene29240	1712.00	1486.61	126.01	10.25	6.65
gene29241	rna50589_gene29241,rna50590_gene29241	728.50	503.15	0.00	0.00	0.00
gene29242	rna50591_gene29242	634.00	408.68	0.00	0.00	0.00
gene29243	rna50592_gene29243	539.00	313.87	0.00	0.00	0.00
gene29244	rna50593_gene29244	966.00	740.61	0.00	0.00	0.00
