gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene31983	gene31983_gene31983	1990.00	1768.16	29.00	1.88	1.21
gene31984	rna55241_gene31984	2516.00	2294.16	16.16	0.81	0.52
gene31985	rna55242_gene31985	1975.00	1753.16	53.84	3.52	2.27
gene31986	rna55243_gene31986	1463.00	1241.16	17.00	1.57	1.01
gene31987	rna55244_gene31987	3294.00	3072.16	417.00	15.54	10.01
gene31988	rna55245_gene31988	2748.00	2526.16	66.00	2.99	1.93
gene31989	rna55246_gene31989,rna55247_gene31989	1669.64	1447.80	411.00	32.49	20.94
gene3199	rna5397_gene3199,rna5398_gene3199,rna5399_gene3199,rna5400_gene3199,rna5401_gene3199	1660.00	1438.16	0.00	0.00	0.00
gene31990	rna55248_gene31990	3405.00	3183.16	203.00	7.30	4.70
gene31991	rna55249_gene31991	1669.00	1447.16	329.00	26.02	16.77
gene31992	rna55250_gene31992	2168.00	1946.16	9916.00	583.20	375.81
gene31993	rna55251_gene31993	1709.00	1487.16	3.00	0.23	0.15
gene31994	rna55252_gene31994,rna55253_gene31994	2824.00	2602.16	0.00	0.00	0.00
gene31995	rna55254_gene31995	570.00	348.26	0.00	0.00	0.00
gene31996	rna55255_gene31996	2298.00	2076.16	2.00	0.11	0.07
gene31997	rna55256_gene31997	1912.00	1690.16	144.00	9.75	6.28
gene31998	rna55257_gene31998	3236.00	3014.16	1019.00	38.70	24.94
gene31999	rna55258_gene31999	1943.00	1721.16	42.26	2.81	1.81
gene32	rna44_gene32,rna45_gene32	2857.00	2635.16	53.00	2.30	1.48
gene320	rna536_gene320	862.00	640.16	143.17	25.60	16.50
gene3200	rna5402_gene3200,rna5403_gene3200	612.00	390.22	1.00	0.29	0.19
gene32000	rna55259_gene32000	1728.00	1506.16	432.42	32.86	21.18
gene32001	rna55260_gene32001	910.00	688.16	0.00	0.00	0.00
gene32002	rna55261_gene32002	1027.00	805.16	0.00	0.00	0.00
gene32003	rna55262_gene32003	610.00	388.22	0.00	0.00	0.00
gene32004	rna55263_gene32004	1676.00	1454.16	12.00	0.94	0.61
gene32005	rna55264_gene32005	536.00	314.33	0.00	0.00	0.00
gene32006	rna55265_gene32006	2412.00	2190.16	8.46	0.44	0.29
gene32007	rna55266_gene32007	1400.00	1178.16	0.00	0.00	0.00
gene32008	rna55267_gene32008	2020.00	1798.16	7.00	0.45	0.29
gene32009	rna55268_gene32009	2011.00	1789.16	20.05	1.28	0.83
gene3201	rna5404_gene3201	2465.00	2243.16	2.00	0.10	0.07
gene32010	rna55269_gene32010	482.00	260.56	1429.72	628.07	404.72
gene32011	rna55270_gene32011,rna55271_gene32011	1392.20	1170.36	178.84	17.49	11.27
gene32012	rna55272_gene32012	837.00	615.16	63.00	11.72	7.55
gene32013	rna55273_gene32013	1908.00	1686.16	0.00	0.00	0.00
gene32014	rna55274_gene32014	1694.00	1472.16	2591.80	201.51	129.85
gene32015	rna55275_gene32015,rna55276_gene32015,rna55277_gene32015,rna55278_gene32015	3295.00	3073.16	520.92	19.40	12.50
gene32016	rna55279_gene32016	2751.00	2529.16	15985.32	723.44	466.18
gene32017	rna55280_gene32017,rna55281_gene32017,rna55282_gene32017	6706.04	6484.20	121.58	2.15	1.38
gene32018	rna55283_gene32018	844.00	622.16	0.00	0.00	0.00
gene32019	rna55284_gene32019	621.00	399.21	0.00	0.00	0.00
gene3202	rna5405_gene3202,rna5406_gene3202,rna5407_gene3202,rna5408_gene3202,rna5409_gene3202	3061.60	2839.76	0.00	0.00	0.00
gene32020	rna55285_gene32020,rna55286_gene32020	1609.00	1387.16	3.00	0.25	0.16
gene32021	rna55287_gene32021	1854.00	1632.16	0.00	0.00	0.00
gene32022	rna55288_gene32022	906.00	684.16	0.00	0.00	0.00
gene32023	rna55289_gene32023	1827.00	1605.16	2.42	0.17	0.11
gene32024	rna55290_gene32024	2127.00	1905.16	0.00	0.00	0.00
gene32025	rna55291_gene32025	1681.00	1459.16	0.00	0.00	0.00
gene32026	rna55292_gene32026,rna55293_gene32026,rna55294_gene32026,rna55295_gene32026,rna55296_gene32026,rna55297_gene32026,rna55298_gene32026,rna55299_gene32026	2634.00	2412.16	30.00	1.42	0.92
gene32027	rna55300_gene32027	1674.00	1452.16	4.00	0.32	0.20
gene32028	rna55301_gene32028,rna55302_gene32028,rna55303_gene32028,rna55304_gene32028,rna55305_gene32028	1218.40	996.56	0.00	0.00	0.00
gene32029	rna55306_gene32029,rna55307_gene32029	2024.00	1802.16	37.16	2.36	1.52
gene3203	rna5410_gene3203,rna5411_gene3203,rna5412_gene3203,rna5413_gene3203	3031.78	2809.94	452.00	18.41	11.86
gene32030	rna55308_gene32030	557.00	335.29	0.00	0.00	0.00
gene32031	rna55309_gene32031,rna55310_gene32031,rna55311_gene32031	1547.00	1325.16	47.84	4.13	2.66
gene32032	rna55312_gene32032,rna55313_gene32032	1663.12	1441.29	157.18	12.48	8.04
gene32034	rna55315_gene32034,rna55316_gene32034	1009.00	787.16	35.75	5.20	3.35
gene32035	rna55317_gene32035	1316.00	1094.16	453.07	47.40	30.54
gene32036	rna55318_gene32036,rna55319_gene32036	4133.90	3912.06	90.85	2.66	1.71
gene32037	gene32037_gene32037	6560.00	6338.16	313.64	5.66	3.65
gene32038	rna55320_gene32038,rna55321_gene32038,rna55322_gene32038	724.00	502.18	12.37	2.82	1.82
gene32039	rna55323_gene32039	780.00	558.17	2.00	0.41	0.26
gene3204	rna5414_gene3204	3646.00	3424.16	60.00	2.01	1.29
gene32040	rna55324_gene32040,rna55325_gene32040	1925.00	1703.16	0.00	0.00	0.00
gene32041	rna55326_gene32041,rna55327_gene32041,rna55328_gene32041,rna55329_gene32041,rna55330_gene32041	3015.00	2793.16	97.20	3.98	2.57
gene32042	rna55331_gene32042	1033.00	811.16	0.00	0.00	0.00
gene32043	rna55332_gene32043	529.00	307.35	5.00	1.86	1.20
gene32044	rna55333_gene32044	4354.00	4132.16	139.93	3.88	2.50
gene32045	rna55334_gene32045	882.00	660.16	0.00	0.00	0.00
gene32046	rna55335_gene32046	2378.00	2156.16	0.00	0.00	0.00
gene32047	rna55336_gene32047,rna55337_gene32047	3221.17	2999.33	76.85	2.93	1.89
gene32048	rna55338_gene32048,rna55339_gene32048	2553.00	2331.16	56.54	2.78	1.79
gene32049	rna55340_gene32049	1321.00	1099.16	5.80	0.60	0.39
gene3205	rna5415_gene3205,rna5416_gene3205	2125.00	1903.16	197.00	11.85	7.63
gene32050	rna55341_gene32050,rna55342_gene32050	2752.00	2530.16	628.34	28.43	18.32
gene32051	rna55343_gene32051	967.00	745.16	3.30	0.51	0.33
gene32052	rna55344_gene32052	937.00	715.16	183.25	29.33	18.90
gene32053	rna55345_gene32053,rna55346_gene32053	1310.00	1088.16	0.00	0.00	0.00
gene32054	rna55347_gene32054,rna55348_gene32054	10284.48	10062.64	1306.99	14.87	9.58
gene32055	rna55349_gene32055,rna55350_gene32055	3148.00	2926.16	19.00	0.74	0.48
gene32056	rna55351_gene32056	713.00	491.18	0.00	0.00	0.00
gene32057	rna55352_gene32057	956.00	734.16	1.00	0.16	0.10
gene32058	rna55353_gene32058	565.00	343.27	0.00	0.00	0.00
gene32059	rna55354_gene32059	620.00	398.21	0.00	0.00	0.00
gene3206	rna5417_gene3206,rna5418_gene3206,rna5419_gene3206	3010.74	2788.90	206.00	8.45	5.45
gene32060	rna55355_gene32060	990.00	768.16	131.00	19.52	12.58
gene32061	rna55356_gene32061	1478.00	1256.16	54.50	4.97	3.20
gene32062	rna55357_gene32062	1010.00	788.16	579.00	84.09	54.18
gene32063	rna55358_gene32063	705.00	483.18	0.00	0.00	0.00
gene32064	rna55359_gene32064,rna55360_gene32064,rna55361_gene32064,rna55362_gene32064,rna55363_gene32064	922.82	700.98	73.00	11.92	7.68
gene32065	rna55364_gene32065	731.00	509.18	149.00	33.49	21.58
gene32066	rna55365_gene32066	678.00	456.19	170.00	42.65	27.49
gene32067	rna55366_gene32067	730.00	508.18	885.63	199.48	128.54
gene32068	rna55367_gene32068	1530.00	1308.16	43.83	3.83	2.47
gene32069	rna55368_gene32069	781.00	559.17	27.00	5.53	3.56
gene3207	rna5420_gene3207,rna5421_gene3207	2057.00	1835.16	79.00	4.93	3.18
gene32070	rna55369_gene32070,rna55370_gene32070	670.00	448.19	75.00	19.15	12.34
gene32071	rna55371_gene32071,rna55372_gene32071,rna55373_gene32071	1356.00	1134.16	0.00	0.00	0.00
gene32072	rna55374_gene32072	691.00	469.18	0.00	0.00	0.00
gene32073	rna55375_gene32073	1127.00	905.16	20.00	2.53	1.63
gene32074	rna55376_gene32074,rna55377_gene32074,rna55378_gene32074	3141.65	2919.82	1528.95	59.94	38.62
gene32075	rna55379_gene32075,rna55380_gene32075	913.00	691.16	2.16	0.36	0.23
gene32076	rna55381_gene32076	519.00	297.38	1.01	0.39	0.25
gene32077	rna55382_gene32077,rna55383_gene32077,rna55384_gene32077	2164.00	1942.16	1.00	0.06	0.04
gene32078	rna55385_gene32078	3446.00	3224.16	80.11	2.84	1.83
gene32079	rna55386_gene32079,rna55387_gene32079,rna55388_gene32079	3140.26	2918.42	132.28	5.19	3.34
gene3208	rna5422_gene3208,rna5423_gene3208	1649.89	1428.05	122.00	9.78	6.30
gene32080	rna55389_gene32080	3031.00	2809.16	206.79	8.43	5.43
gene32081	rna55390_gene32081	1968.00	1746.16	25.57	1.68	1.08
gene32082	rna55391_gene32082,rna55392_gene32082,rna55393_gene32082	1800.00	1578.16	20.37	1.48	0.95
gene32083	rna55394_gene32083,rna55395_gene32083	1384.00	1162.16	30.00	2.95	1.90
gene32084	rna55396_gene32084	1839.00	1617.16	49.17	3.48	2.24
gene32085	rna55397_gene32085	1769.00	1547.16	2.00	0.15	0.10
gene32086	rna55398_gene32086	3509.00	3287.16	117.43	4.09	2.64
gene32087	rna55399_gene32087	899.00	677.16	48.95	8.27	5.33
gene32088	rna55400_gene32088,rna55401_gene32088	1495.00	1273.16	1.00	0.09	0.06
gene32089	rna55402_gene32089	2617.00	2395.16	166.71	7.97	5.13
gene3209	rna5424_gene3209	2474.00	2252.16	0.00	0.00	0.00
gene32090	rna55403_gene32090,rna55404_gene32090,rna55405_gene32090,rna55406_gene32090,rna55407_gene32090	10878.94	10657.10	204.26	2.19	1.41
gene32091	rna55408_gene32091	1739.00	1517.16	1.00	0.08	0.05
gene32092	rna55409_gene32092	1241.00	1019.16	45.64	5.13	3.30
gene32093	rna55410_gene32093,rna55411_gene32093,rna55412_gene32093,rna55413_gene32093,rna55414_gene32093,rna55415_gene32093,rna55416_gene32093,rna55417_gene32093,rna55418_gene32093,rna55419_gene32093,rna55420_gene32093,rna55421_gene32093	5269.18	5047.34	3712.18	84.18	54.25
gene32094	rna55422_gene32094,rna55423_gene32094	5126.76	4904.92	430.15	10.04	6.47
gene32095	rna55424_gene32095	4214.00	3992.16	455.65	13.06	8.42
gene32096	rna55425_gene32096,rna55426_gene32096,rna55427_gene32096	1177.00	955.16	119.30	14.30	9.21
gene32097	rna55428_gene32097	1829.00	1607.16	0.00	0.00	0.00
gene32098	rna55429_gene32098	2088.00	1866.16	6.51	0.40	0.26
gene32099	rna55430_gene32099	2088.00	1866.16	43.68	2.68	1.73
gene321	rna537_gene321,rna538_gene321	676.04	454.23	76.49	19.28	12.42
gene3210	rna5425_gene3210,rna5426_gene3210	1401.00	1179.16	8.00	0.78	0.50
gene32100	rna55431_gene32100	2624.00	2402.16	49.20	2.34	1.51
gene32101	rna55432_gene32101	576.00	354.26	239.33	77.33	49.83
gene32102	rna55433_gene32102,rna55434_gene32102	2830.00	2608.16	23.64	1.04	0.67
gene32103	rna55435_gene32103,rna55436_gene32103,rna55437_gene32103,rna55438_gene32103,rna55439_gene32103	3509.07	3287.23	1759.66	61.27	39.48
gene32104	rna55440_gene32104	1181.00	959.16	61.28	7.31	4.71
gene32105	rna55441_gene32105	2186.00	1964.16	0.00	0.00	0.00
gene32106	rna55442_gene32106,rna55443_gene32106	1452.00	1230.16	1.00	0.09	0.06
gene32107	rna55444_gene32107	2787.00	2565.16	399.20	17.81	11.48
gene32108	rna55445_gene32108	2675.00	2453.16	127.13	5.93	3.82
gene32109	rna55446_gene32109	471.00	249.64	16.45	7.54	4.86
gene3211	rna5427_gene3211	1148.00	926.16	0.00	0.00	0.00
gene32110	rna55447_gene32110	1419.00	1197.16	9.86	0.94	0.61
gene32111	rna55448_gene32111,rna55449_gene32111,rna55450_gene32111	2243.91	2022.07	245.32	13.89	8.95
gene32112	rna55451_gene32112,rna55452_gene32112,rna55453_gene32112	2155.00	1933.16	10.53	0.62	0.40
gene32113	rna55454_gene32113	1066.00	844.16	0.00	0.00	0.00
gene32114	rna55455_gene32114,rna55456_gene32114,rna55457_gene32114,rna55458_gene32114,rna55459_gene32114	1147.49	925.65	9.00	1.11	0.72
gene32115	rna55460_gene32115	2264.00	2042.16	0.00	0.00	0.00
gene32116	rna55461_gene32116,rna55462_gene32116	2868.00	2646.16	11.00	0.48	0.31
gene32117	rna55463_gene32117	1651.00	1429.16	0.00	0.00	0.00
gene32118	rna55464_gene32118	1961.00	1739.16	4.87	0.32	0.21
gene32119	rna55465_gene32119	51657.00	51435.16	651.19	1.45	0.93
gene3212	rna5428_gene3212	417.00	196.32	23.00	13.41	8.64
gene32120	rna55466_gene32120	1023.00	801.16	193.00	27.57	17.77
gene32121	rna55467_gene32121	1798.00	1576.16	164.48	11.94	7.70
gene32122	rna55468_gene32122	1420.00	1198.16	6.81	0.65	0.42
gene32123	rna55469_gene32123	2580.00	2358.16	0.00	0.00	0.00
gene32124	rna55470_gene32124	2661.00	2439.16	74.77	3.51	2.26
gene32125	rna55471_gene32125	1701.00	1479.16	70.60	5.46	3.52
gene32126	rna55472_gene32126	1662.00	1440.16	368.08	29.25	18.85
gene32127	rna55473_gene32127	1611.00	1389.16	0.00	0.00	0.00
gene32128	rna55474_gene32128	730.00	508.18	0.00	0.00	0.00
gene32129	rna55475_gene32129	3279.00	3057.16	210.05	7.86	5.07
gene3213	rna5429_gene3213	610.00	388.22	0.00	0.00	0.00
gene32130	rna55476_gene32130	1424.00	1202.16	105.66	10.06	6.48
gene32131	rna55477_gene32131	2361.00	2139.16	0.00	0.00	0.00
gene32132	rna55478_gene32132,rna55479_gene32132	3596.32	3374.48	132.19	4.48	2.89
gene32133	rna55480_gene32133	1458.00	1236.16	45.11	4.18	2.69
gene32134	rna55481_gene32134	2928.00	2706.16	120.24	5.09	3.28
gene32135	rna55482_gene32135	720.00	498.18	0.00	0.00	0.00
gene32136	rna55483_gene32136,rna55484_gene32136,rna55485_gene32136	1586.00	1364.16	8.29	0.70	0.45
gene32137	rna55486_gene32137	1314.00	1092.16	50.57	5.30	3.42
gene32138	rna55487_gene32138	1739.00	1517.16	104.00	7.85	5.06
gene32139	rna55488_gene32139	6225.00	6003.16	3932.00	74.97	48.31
gene3214	rna5430_gene3214	927.00	705.16	0.00	0.00	0.00
gene32140	gene32140_gene32140	1899.00	1677.16	3.00	0.20	0.13
gene32141	rna55489_gene32141	895.00	673.16	0.00	0.00	0.00
gene32142	rna55490_gene32142	2594.00	2372.16	368.00	17.76	11.44
gene32143	rna55491_gene32143	1955.00	1733.16	9.00	0.59	0.38
gene32144	rna55492_gene32144	2633.00	2411.16	0.00	0.00	0.00
gene32145	rna55493_gene32145,rna55494_gene32145,rna55495_gene32145	1002.00	780.16	4.00	0.59	0.38
gene32146	rna55496_gene32146	3224.00	3002.16	0.00	0.00	0.00
gene32147	rna55497_gene32147	2734.00	2512.16	5.00	0.23	0.15
gene32148	rna55498_gene32148	2169.00	1947.16	10.00	0.59	0.38
gene32149	rna55499_gene32149	1865.00	1643.16	170.00	11.84	7.63
gene3215	rna5431_gene3215	1747.00	1525.16	0.00	0.00	0.00
gene32150	rna55500_gene32150,rna55501_gene32150	1425.40	1203.56	988.00	93.96	60.55
gene32151	rna55502_gene32151,rna55503_gene32151	5451.88	5230.04	508.00	11.12	7.16
gene32152	rna55504_gene32152,rna55505_gene32152	1410.00	1188.16	8.00	0.77	0.50
gene32153	rna55506_gene32153	852.00	630.16	18.00	3.27	2.11
gene32154	rna55507_gene32154	788.00	566.17	9.00	1.82	1.17
gene32155	rna55508_gene32155	2761.00	2539.16	0.00	0.00	0.00
gene32156	rna55509_gene32156,rna55510_gene32156	1950.00	1728.16	6.00	0.40	0.26
gene32157	rna55511_gene32157	3279.00	3057.16	438.00	16.40	10.57
gene32158	rna55512_gene32158	2772.00	2550.16	183.00	8.21	5.29
gene32159	rna55513_gene32159	3518.00	3296.16	495.00	17.19	11.08
gene3216	rna5432_gene3216,rna5433_gene3216	2147.00	1925.16	407.00	24.20	15.59
gene32160	rna55514_gene32160	1116.00	894.16	0.00	0.00	0.00
gene32161	rna55515_gene32161,rna55516_gene32161	3248.12	3026.28	553.00	20.92	13.48
gene32162	rna55517_gene32162,rna55518_gene32162	7136.09	6914.25	676.00	11.19	7.21
gene32163	rna55519_gene32163	1397.00	1175.16	284.00	27.66	17.83
gene32164	rna55520_gene32164	2840.00	2618.16	210.00	9.18	5.92
gene32165	rna55521_gene32165,rna55522_gene32165,rna55523_gene32165,rna55524_gene32165,rna55525_gene32165,rna55526_gene32165	5505.62	5283.78	1431.00	31.00	19.98
gene32166	rna55527_gene32166,rna55528_gene32166,rna55529_gene32166	1516.30	1294.46	240.00	21.22	13.68
gene32167	rna55530_gene32167,rna55531_gene32167	2773.88	2552.04	509.00	22.83	14.71
gene32168	rna55532_gene32168	933.00	711.16	508.00	81.76	52.69
gene32169	rna55533_gene32169	6267.00	6045.16	25.00	0.47	0.31
gene3217	rna5434_gene3217,rna5435_gene3217,rna5436_gene3217,rna5437_gene3217,rna5438_gene3217	8945.97	8724.13	3222.00	42.27	27.24
gene32170	rna55534_gene32170,rna55535_gene32170,rna55536_gene32170	1748.75	1526.91	6363.00	476.99	307.37
gene32171	rna55537_gene32171	1382.00	1160.16	186.00	18.35	11.83
gene32172	rna55538_gene32172	2215.00	1993.16	838.00	48.12	31.01
gene32173	rna55539_gene32173,rna55540_gene32173,rna55541_gene32173	1438.00	1216.16	39.00	3.67	2.37
gene32174	rna55542_gene32174	1695.00	1473.16	1.00	0.08	0.05
gene32175	rna55543_gene32175	1362.00	1140.16	43.00	4.32	2.78
gene32176	rna55544_gene32176,rna55545_gene32176,rna55546_gene32176	3815.31	3593.47	208.00	6.63	4.27
gene32177	rna55547_gene32177	2263.00	2041.16	1990.00	111.59	71.91
gene32178	rna55548_gene32178,rna55549_gene32178,rna55550_gene32178	2756.86	2535.03	159.00	7.18	4.63
gene32179	rna55551_gene32179	746.00	524.17	7.00	1.53	0.98
gene3218	rna5439_gene3218	582.00	360.25	0.00	0.00	0.00
gene32180	rna55552_gene32180	3202.00	2980.16	596.00	22.89	14.75
gene32181	rna55553_gene32181	1038.00	816.16	1.00	0.14	0.09
gene32182	rna55554_gene32182	6589.00	6367.16	1964.00	35.31	22.75
gene32183	rna55555_gene32183,rna55556_gene32183	2928.00	2706.16	0.00	0.00	0.00
gene32184	rna55557_gene32184	986.00	764.16	146.96	22.01	14.18
gene32185	rna55558_gene32185,rna55559_gene32185,rna55560_gene32185,rna55561_gene32185,rna55562_gene32185,rna55563_gene32185,rna55564_gene32185,rna55565_gene32185,rna55566_gene32185,rna55567_gene32185	8326.14	8104.31	2444.00	34.52	22.24
gene32186	rna55568_gene32186	900.00	678.16	28.00	4.73	3.05
gene32187	rna55569_gene32187	707.00	485.18	239.00	56.38	36.33
gene32188	rna55570_gene32188,rna55571_gene32188,rna55572_gene32188,rna55573_gene32188	3163.83	2941.99	540.59	21.03	13.55
gene32189	rna55574_gene32189	645.00	423.20	61.41	16.61	10.70
gene3219	rna5440_gene3219,rna5441_gene3219,rna5442_gene3219,rna5443_gene3219,rna5444_gene3219,rna5445_gene3219,rna5446_gene3219,rna5447_gene3219,rna5448_gene3219,rna5449_gene3219,rna5450_gene3219,rna5451_gene3219,rna5452_gene3219,rna5453_gene3219,rna5454_gene3219,rna5455_gene3219,rna5456_gene3219,rna5457_gene3219,rna5458_gene3219,rna5459_gene3219,rna5460_gene3219,rna5461_gene3219,rna5462_gene3219,rna5463_gene3219,rna5464_gene3219,rna5465_gene3219,rna5466_gene3219,rna5467_gene3219,rna5468_gene3219,rna5469_gene3219,rna5470_gene3219,rna5471_gene3219,rna5472_gene3219,rna5473_gene3219,rna5474_gene3219,rna5475_gene3219,rna5476_gene3219,rna5477_gene3219,rna5478_gene3219,rna5479_gene3219,rna5480_gene3219	4790.98	4569.14	627.00	15.71	10.12
gene32190	rna55575_gene32190	2013.00	1791.16	694.04	44.35	28.58
gene32191	rna55576_gene32191	3739.00	3517.16	1929.00	62.78	40.45
gene32192	rna55577_gene32192	2909.00	2687.16	426.00	18.15	11.69
gene32193	rna55578_gene32193,rna55579_gene32193	1617.50	1395.66	0.00	0.00	0.00
gene32194	rna55580_gene32194	1329.00	1107.16	18.00	1.86	1.20
gene32195	rna55581_gene32195	1992.00	1770.16	79.00	5.11	3.29
gene32196	rna55582_gene32196	3849.00	3627.16	6205.00	195.81	126.18
gene32197	rna55583_gene32197	735.00	513.17	1.00	0.22	0.14
gene32198	rna55584_gene32198	831.00	609.16	0.00	0.00	0.00
gene32199	rna55585_gene32199,rna55586_gene32199	3063.00	2841.16	1322.00	53.26	34.32
gene322	rna539_gene322,rna540_gene322,rna541_gene322,rna542_gene322,rna543_gene322,rna544_gene322,rna545_gene322,rna546_gene322,rna547_gene322	1642.25	1420.41	30.81	2.48	1.60
gene3220	rna5481_gene3220	1877.00	1655.16	1723.00	119.15	76.78
gene32200	rna55587_gene32200	4432.00	4210.16	830.00	22.57	14.54
gene32201	rna55588_gene32201,rna55589_gene32201	1655.95	1434.11	1649.00	131.61	84.81
gene32202	rna55590_gene32202	1111.00	889.16	2.00	0.26	0.17
gene32203	rna55591_gene32203,rna55592_gene32203,rna55593_gene32203	1701.00	1479.16	1.00	0.08	0.05
gene32204	rna55594_gene32204	984.00	762.16	800.00	120.14	77.42
gene32205	rna55595_gene32205	1917.00	1695.16	349.00	23.57	15.19
gene32206	rna55596_gene32206,rna55597_gene32206	2451.66	2229.83	965.77	49.58	31.95
gene32207	rna55598_gene32207,rna55599_gene32207	2269.71	2047.87	149.23	8.34	5.37
gene32208	rna55600_gene32208	2169.00	1947.16	12.00	0.71	0.45
gene32209	rna55601_gene32209,rna55602_gene32209,rna55603_gene32209	8317.11	8095.27	1196.00	16.91	10.90
gene3221	rna5482_gene3221	1959.00	1737.16	582.00	38.35	24.71
gene32210	rna55604_gene32210	1036.00	814.16	8.00	1.12	0.72
gene32211	rna55605_gene32211	1015.00	793.16	4.00	0.58	0.37
gene32212	rna55606_gene32212	284.00	72.25	7.04	11.15	7.19
gene32213	rna55607_gene32213,rna55608_gene32213,rna55609_gene32213	1327.00	1105.16	134.23	13.90	8.96
gene32214	rna55610_gene32214	733.00	511.18	5.00	1.12	0.72
gene32215	rna55611_gene32215	464.00	242.69	0.00	0.00	0.00
gene32216	rna55612_gene32216,rna55613_gene32216	2131.34	1909.50	147.15	8.82	5.68
gene32217	rna55614_gene32217	1768.00	1546.16	223.00	16.51	10.64
gene32218	rna55615_gene32218	1501.00	1279.16	174.00	15.57	10.03
gene32219	rna55616_gene32219	3599.00	3377.16	320.00	10.85	6.99
gene3222	rna5483_gene3222	2450.00	2228.16	1.00	0.05	0.03
gene32220	rna55617_gene32220,rna55618_gene32220	1946.40	1724.56	234.00	15.53	10.01
gene32221	rna55619_gene32221,rna55620_gene32221	1026.00	804.16	1602.00	228.02	146.94
gene32222	rna55621_gene32222	4156.00	3934.16	609.00	17.72	11.42
gene32223	rna55622_gene32223,rna55623_gene32223,rna55624_gene32223,rna55625_gene32223	1281.71	1059.87	77.00	8.32	5.36
gene32224	rna55626_gene32224	5202.00	4980.16	1392.00	31.99	20.62
gene32225	rna55627_gene32225	1106.00	884.16	56.00	7.25	4.67
gene32226	rna55628_gene32226,rna55629_gene32226,rna55630_gene32226,rna55631_gene32226	6375.41	6153.57	2479.00	46.11	29.71
gene32227	rna55632_gene32227	1500.00	1278.16	654.00	58.57	37.74
gene32228	rna55633_gene32228	3435.00	3213.16	509.00	18.13	11.68
gene32229	rna55634_gene32229	1051.00	829.16	2.00	0.28	0.18
gene3223	rna5484_gene3223	2812.00	2590.16	194.00	8.57	5.52
gene32230	rna55635_gene32230	64844.00	64622.16	16961.81	30.04	19.36
gene32231	rna55636_gene32231	2493.00	2271.16	0.00	0.00	0.00
gene32232	rna55637_gene32232,rna55638_gene32232	3242.69	3020.85	2225.00	84.31	54.33
gene32233	rna55639_gene32233,rna55640_gene32233,rna55641_gene32233,rna55642_gene32233	3185.38	2963.54	577.00	22.29	14.36
gene32234	rna55643_gene32234	11981.00	11759.16	3494.00	34.01	21.92
gene32235	rna55644_gene32235	1980.00	1758.16	2303.00	149.93	96.62
gene32236	rna55645_gene32236,rna55646_gene32236	2172.00	1950.16	2.00	0.12	0.08
gene32237	rna55647_gene32237	2523.00	2301.16	12.00	0.60	0.38
gene32238	rna55648_gene32238	1974.00	1752.16	201.00	13.13	8.46
gene32239	rna55649_gene32239	1416.00	1194.16	107.00	10.26	6.61
gene3224	rna5485_gene3224	1744.00	1522.16	426.00	32.03	20.64
gene32240	rna55650_gene32240,rna55651_gene32240	3442.00	3220.16	65.00	2.31	1.49
gene32241	rna55652_gene32241,rna55653_gene32241	1686.00	1464.16	0.00	0.00	0.00
gene32242	rna55654_gene32242	3450.00	3228.16	0.00	0.00	0.00
gene32243	rna55655_gene32243	1524.00	1302.16	12.00	1.05	0.68
gene32244	rna55656_gene32244,rna55657_gene32244,rna55658_gene32244	2016.64	1794.80	23.00	1.47	0.95
gene32245	rna55659_gene32245	1314.00	1092.16	0.00	0.00	0.00
gene32246	rna55660_gene32246,rna55661_gene32246	2561.00	2339.16	0.00	0.00	0.00
gene32247	rna55662_gene32247	522.00	300.37	14.00	5.33	3.44
gene32248	rna55663_gene32248	379.00	159.33	0.00	0.00	0.00
gene32249	rna55664_gene32249	2194.00	1972.16	120.00	6.96	4.49
gene3225	rna5486_gene3225	504.00	282.44	60.00	24.32	15.67
gene32250	rna55665_gene32250	2757.00	2535.16	385.00	17.38	11.20
gene32251	rna55666_gene32251	2287.00	2065.16	181.00	10.03	6.46
gene32252	rna55667_gene32252	1600.00	1378.16	0.00	0.00	0.00
gene32253	rna55668_gene32253,rna55669_gene32253,rna55670_gene32253,rna55671_gene32253,rna55672_gene32253	920.99	699.15	37.40	6.12	3.95
gene32254	gene32254_gene32254	1502.00	1280.16	0.00	0.00	0.00
gene32255	gene32255_gene32255	1257.00	1035.16	0.00	0.00	0.00
gene32256	rna55673_gene32256,rna55674_gene32256,rna55675_gene32256	1669.97	1448.13	11.00	0.87	0.56
gene32257	rna55676_gene32257	1480.00	1258.16	893.00	81.24	52.35
gene32258	rna55677_gene32258	3524.00	3302.16	211.00	7.31	4.71
gene32259	rna55678_gene32259	3323.00	3101.16	196.00	7.23	4.66
gene3226	rna5487_gene3226,rna5488_gene3226	1256.00	1034.16	1.00	0.11	0.07
gene32260	rna55679_gene32260	620.00	398.21	4.20	1.21	0.78
gene32261	rna55680_gene32261,rna55681_gene32261,rna55682_gene32261,rna55683_gene32261,rna55684_gene32261,rna55685_gene32261,rna55686_gene32261,rna55687_gene32261,rna55688_gene32261,rna55689_gene32261	2684.83	2462.99	43.93	2.04	1.32
gene32262	rna55690_gene32262	303.00	88.63	0.00	0.00	0.00
gene32263	rna55691_gene32263	331.00	113.93	0.00	0.00	0.00
gene32264	rna55692_gene32264	4724.00	4502.16	3860.11	98.14	63.24
gene32265	rna55693_gene32265	2527.00	2305.16	240.14	11.92	7.68
