gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
gene28660	rna49697_gene28660	1748.00	1524.65	783.00	59.48	40.04
gene28661	rna49698_gene28661	1116.00	892.65	22.00	2.85	1.92
gene28662	rna49699_gene28662	1855.00	1631.65	2955.00	209.76	141.22
gene28663	rna49700_gene28663	523.00	299.91	5.35	2.07	1.39
gene28664	rna49701_gene28664	637.00	413.71	0.00	0.00	0.00
gene28665	rna49702_gene28665	1107.00	883.65	0.50	0.07	0.04
gene28666	rna49703_gene28666,rna49704_gene28666	1925.00	1701.65	264.96	18.03	12.14
gene28667	rna49705_gene28667	960.00	736.65	2.00	0.31	0.21
gene28668	rna49706_gene28668	1082.00	858.65	5.00	0.67	0.45
gene28669	rna49707_gene28669	2396.00	2172.65	75.39	4.02	2.71
gene2867	rna4853_gene2867	504.00	280.99	0.00	0.00	0.00
gene28670	rna49708_gene28670,rna49709_gene28670	2341.56	2118.21	135.60	7.41	4.99
gene28671	rna49710_gene28671	1728.00	1504.65	49.00	3.77	2.54
gene28672	rna49711_gene28672	828.00	604.66	0.00	0.00	0.00
gene28673	rna49712_gene28673	1041.00	817.65	0.00	0.00	0.00
gene28674	rna49713_gene28674	2248.00	2024.65	68.83	3.94	2.65
gene28675	rna49714_gene28675,rna49715_gene28675	1981.00	1757.65	6.04	0.40	0.27
gene28676	rna49716_gene28676	2559.00	2335.65	2.00	0.10	0.07
gene28677	rna49717_gene28677	1496.00	1272.65	86.98	7.92	5.33
gene28678	rna49718_gene28678,rna49719_gene28678,rna49720_gene28678	1132.00	908.65	1.05	0.13	0.09
gene28679	rna49721_gene28679	562.00	338.80	0.00	0.00	0.00
gene2868	rna4854_gene2868	1877.00	1653.65	2.68	0.19	0.13
gene28680	rna49722_gene28680	391.00	169.64	0.00	0.00	0.00
gene28681	rna49723_gene28681	791.00	567.66	11254.50	2296.26	1545.93
gene28682	rna49724_gene28682,rna49725_gene28682	796.00	572.66	1386.00	280.32	188.72
gene28683	rna49726_gene28683	782.00	558.66	0.00	0.00	0.00
gene28684	rna49727_gene28684	519.00	295.93	0.00	0.00	0.00
gene28685	rna49728_gene28685	3191.00	2967.65	331.92	12.95	8.72
gene28686	rna49729_gene28686	1673.00	1449.65	583.11	46.59	31.36
gene28687	rna49730_gene28687,rna49731_gene28687	1235.99	1012.64	22.95	2.63	1.77
gene28688	rna49732_gene28688	2217.00	1993.65	2.00	0.12	0.08
gene28689	rna49733_gene28689	2376.00	2152.65	773.41	41.61	28.02
gene2869	rna4855_gene2869,rna4856_gene2869	3766.00	3542.65	39.46	1.29	0.87
gene28690	rna49734_gene28690,rna49735_gene28690,rna49736_gene28690,rna49737_gene28690,rna49738_gene28690	7630.55	7407.20	3157.59	49.37	33.24
gene28691	rna49739_gene28691	3885.00	3661.65	246.15	7.79	5.24
gene28692	rna49740_gene28692	2970.00	2746.65	0.00	0.00	0.00
gene28693	rna49741_gene28693,rna49742_gene28693	3898.05	3674.70	51.10	1.61	1.08
gene28694	rna49743_gene28694	1131.00	907.65	0.00	0.00	0.00
gene28695	rna49744_gene28695	1142.00	918.65	4.00	0.50	0.34
gene28696	rna49745_gene28696	247.00	42.37	0.00	0.00	0.00
gene28697	rna49746_gene28697	392.00	170.60	0.00	0.00	0.00
gene28698	rna49747_gene28698	1138.00	914.65	0.00	0.00	0.00
gene28699	rna49748_gene28699	286.00	73.03	0.00	0.00	0.00
gene287	rna476_gene287,rna477_gene287	1169.00	945.65	84.48	10.35	6.97
gene2870	rna4857_gene2870,rna4858_gene2870,rna4859_gene2870	3315.39	3092.04	42.28	1.58	1.07
gene28700	rna49749_gene28700	474.00	251.19	0.00	0.00	0.00
gene28701	rna49750_gene28701	283.00	70.52	0.00	0.00	0.00
gene28702	rna49751_gene28702	456.00	233.36	0.00	0.00	0.00
gene28703	rna49752_gene28703	996.00	772.65	1.00	0.15	0.10
gene28704	rna49753_gene28704	2946.00	2722.65	0.00	0.00	0.00
gene28705	rna49754_gene28705,rna49755_gene28705,rna49756_gene28705,rna49757_gene28705,rna49758_gene28705	1202.43	979.08	292.28	34.58	23.28
gene28706	rna49759_gene28706,rna49760_gene28706	1569.56	1346.21	4.26	0.37	0.25
gene28707	rna49761_gene28707	2208.00	1984.65	22.14	1.29	0.87
gene28708	rna49762_gene28708	3439.00	3215.65	1071.93	38.61	25.99
gene28709	rna49763_gene28709,rna49764_gene28709,rna49765_gene28709,rna49766_gene28709,rna49767_gene28709	2938.79	2715.44	437.54	18.66	12.56
gene2871	rna4860_gene2871	1192.00	968.65	2.23	0.27	0.18
gene28710	rna49768_gene28710,rna49769_gene28710,rna49770_gene28710,rna49771_gene28710,rna49772_gene28710,rna49773_gene28710	2735.12	2511.77	555.48	25.61	17.24
gene28711	rna49774_gene28711,rna49775_gene28711,rna49776_gene28711,rna49777_gene28711,rna49778_gene28711	4233.86	4010.51	102.67	2.96	2.00
gene28712	rna49779_gene28712	2208.00	1984.65	0.00	0.00	0.00
gene28713	rna49780_gene28713,rna49781_gene28713,rna49782_gene28713,rna49783_gene28713	2111.00	1887.75	0.00	0.00	0.00
gene28714	rna49784_gene28714	7619.00	7395.65	33.35	0.52	0.35
gene28715	rna49785_gene28715	2622.00	2398.65	4.00	0.19	0.13
gene28716	rna49786_gene28716	1794.00	1570.65	0.00	0.00	0.00
gene28717	rna49787_gene28717	648.00	424.70	1.00	0.27	0.18
gene28718	rna49788_gene28718,rna49789_gene28718,rna49790_gene28718	878.48	655.14	11.77	2.08	1.40
gene28719	rna49791_gene28719,rna49792_gene28719,rna49793_gene28719,rna49794_gene28719,rna49795_gene28719,rna49796_gene28719	4002.68	3779.33	168.03	5.15	3.47
gene2872	rna4861_gene2872,rna4862_gene2872,rna4863_gene2872,rna4864_gene2872	2463.46	2240.11	113.80	5.88	3.96
gene28720	rna49797_gene28720	552.00	328.82	0.00	0.00	0.00
gene28721	rna49798_gene28721	1527.00	1303.65	0.00	0.00	0.00
gene28722	rna49799_gene28722	495.00	272.04	0.00	0.00	0.00
gene28723	rna49800_gene28723	615.00	391.73	0.00	0.00	0.00
gene28724	rna49801_gene28724,rna49802_gene28724,rna49803_gene28724,rna49804_gene28724,rna49805_gene28724	3155.96	2932.61	76.24	3.01	2.03
gene28725	rna49806_gene28725,rna49807_gene28725	3793.00	3569.65	75.83	2.46	1.66
gene28726	rna49808_gene28726	3208.00	2984.65	35.00	1.36	0.91
gene28727	rna49809_gene28727	971.00	747.65	1.00	0.15	0.10
gene28728	rna49810_gene28728	1350.00	1126.65	1.00	0.10	0.07
gene28729	rna49811_gene28729	977.00	753.65	0.00	0.00	0.00
gene2873	rna4865_gene2873,rna4866_gene2873,rna4867_gene2873	1719.00	1495.65	9.77	0.76	0.51
gene28730	rna49812_gene28730,rna49813_gene28730,rna49814_gene28730	5896.97	5673.62	327.22	6.68	4.50
gene28731	rna49815_gene28731	377.00	156.13	0.00	0.00	0.00
gene28732	rna49816_gene28732,rna49817_gene28732	3015.00	2791.65	10.00	0.41	0.28
gene28733	rna49818_gene28733	1359.00	1135.65	3.44	0.35	0.24
gene28734	rna49819_gene28734	2009.00	1785.65	0.00	0.00	0.00
gene28735	rna49820_gene28735,rna49821_gene28735,rna49822_gene28735,rna49823_gene28735,rna49824_gene28735	3628.70	3405.35	1635.13	55.61	37.44
gene28736	rna49825_gene28736,rna49826_gene28736	1645.00	1421.65	0.00	0.00	0.00
gene28737	rna49827_gene28737,rna49828_gene28737,rna49829_gene28737,rna49830_gene28737,rna49831_gene28737,rna49832_gene28737,rna49833_gene28737,rna49834_gene28737	2227.78	2004.43	189.13	10.93	7.36
gene28738	rna49835_gene28738	1492.00	1268.65	1.00	0.09	0.06
gene28739	rna49836_gene28739	1220.00	996.65	0.00	0.00	0.00
gene2874	rna4868_gene2874,rna4869_gene2874,rna4870_gene2874,rna4871_gene2874	3755.97	3532.62	1579.33	51.78	34.86
gene28740	rna49837_gene28740,rna49838_gene28740	3976.83	3753.48	878.70	27.11	18.25
gene28741	rna49839_gene28741,rna49840_gene28741	454.50	232.89	0.00	0.00	0.00
gene28742	rna49841_gene28742,rna49842_gene28742,rna49843_gene28742	2347.43	2124.08	227.23	12.39	8.34
gene28743	rna49844_gene28743,rna49845_gene28743	5934.94	5711.60	838.58	17.00	11.45
gene28744	rna49846_gene28744,rna49847_gene28744	929.00	705.65	0.00	0.00	0.00
gene28745	rna49848_gene28745,rna49849_gene28745,rna49850_gene28745	1366.00	1142.65	56.98	5.78	3.89
gene28746	rna49851_gene28746	390.00	168.67	0.00	0.00	0.00
gene28747	rna49852_gene28747	704.00	480.68	0.00	0.00	0.00
gene28748	rna49853_gene28748	1130.00	906.65	0.00	0.00	0.00
gene28749	rna49854_gene28749	1507.00	1283.65	0.00	0.00	0.00
gene2875	rna4872_gene2875	1962.00	1738.65	59.44	3.96	2.67
gene28750	rna49855_gene28750	1771.00	1547.65	0.00	0.00	0.00
gene28751	rna49856_gene28751	4631.00	4407.65	210.00	5.52	3.72
gene28752	rna49857_gene28752	1349.00	1125.65	25.00	2.57	1.73
gene28753	rna49858_gene28753	1174.00	950.65	4.00	0.49	0.33
gene28754	rna49859_gene28754	1997.00	1773.65	1525.38	99.61	67.06
gene28755	rna49860_gene28755	1148.00	924.65	0.00	0.00	0.00
gene28756	rna49861_gene28756	2105.00	1881.65	2.00	0.12	0.08
gene28757	rna49862_gene28757	1644.00	1420.65	0.00	0.00	0.00
gene28758	rna49863_gene28758	268.00	58.31	0.00	0.00	0.00
gene28759	rna49864_gene28759	2037.00	1813.65	880.82	56.25	37.87
gene2876	rna4873_gene2876	7036.00	6812.65	260.69	4.43	2.98
gene28760	rna49865_gene28760,rna49866_gene28760,rna49867_gene28760	2067.00	1843.65	50.54	3.18	2.14
gene28761	rna49868_gene28761	206.00	16.68	0.00	0.00	0.00
gene28762	rna49869_gene28762	266.00	56.73	0.00	0.00	0.00
gene28763	rna49870_gene28763	11105.00	10881.65	2057.99	21.90	14.75
gene28764	rna49871_gene28764,rna49872_gene28764	851.00	627.66	5.00	0.92	0.62
gene28765	rna49873_gene28765	884.00	660.65	5.00	0.88	0.59
gene28766	rna49874_gene28766	1296.00	1072.65	5.00	0.54	0.36
gene28767	rna49875_gene28767,rna49876_gene28767,rna49877_gene28767	1076.00	852.65	0.00	0.00	0.00
gene28768	rna49878_gene28768	429.00	206.74	71.98	40.33	27.15
gene28769	rna49879_gene28769	2901.00	2677.65	427.62	18.50	12.45
gene2877	rna4874_gene2877	870.00	646.65	7.57	1.36	0.91
gene28770	rna49880_gene28770	2131.00	1907.65	229.41	13.93	9.38
gene28771	rna49881_gene28771	1519.00	1295.65	1.22	0.11	0.07
gene28772	rna49882_gene28772,rna49883_gene28772	2701.00	2477.65	23.69	1.11	0.75
gene28773	gene28773_gene28773	3366.00	3142.65	10.04	0.37	0.25
gene28774	rna49884_gene28774,rna49885_gene28774	2408.00	2184.65	0.00	0.00	0.00
gene28775	rna49886_gene28775	2661.00	2437.65	9.51	0.45	0.30
gene28776	rna49887_gene28776	1056.00	832.65	0.00	0.00	0.00
gene28777	rna49888_gene28777	2694.00	2470.65	0.00	0.00	0.00
gene28778	rna49889_gene28778	1204.00	980.65	0.00	0.00	0.00
gene28779	rna49890_gene28779,rna49891_gene28779	2735.00	2511.65	23.79	1.10	0.74
gene2878	rna4875_gene2878,rna4876_gene2878	1647.00	1423.65	22.36	1.82	1.22
gene28780	rna49892_gene28780	2575.00	2351.65	3.40	0.17	0.11
gene28781	rna49893_gene28781	2431.00	2207.65	44.60	2.34	1.58
gene28782	rna49894_gene28782,rna49895_gene28782,rna49896_gene28782	2865.68	2642.33	11.04	0.48	0.33
gene28783	rna49897_gene28783,rna49898_gene28783,rna49899_gene28783,rna49900_gene28783	2628.37	2405.02	332.06	15.99	10.77
gene28784	rna49901_gene28784	2009.00	1785.65	37.00	2.40	1.62
gene28785	rna49902_gene28785	3061.00	2837.65	19.00	0.78	0.52
gene28786	rna49903_gene28786,rna49904_gene28786,rna49905_gene28786,rna49906_gene28786	3703.00	3479.65	6.00	0.20	0.13
gene28787	rna49907_gene28787	1622.00	1398.65	189.00	15.65	10.54
gene28788	rna49908_gene28788	1171.00	947.65	2584.00	315.81	212.62
gene28789	rna49909_gene28789	3012.00	2788.65	179.98	7.48	5.03
gene2879	rna4877_gene2879	2677.00	2453.65	298.98	14.11	9.50
gene28790	rna49910_gene28790	3088.00	2864.65	107.71	4.35	2.93
gene28791	rna49911_gene28791	4742.00	4518.65	76.50	1.96	1.32
gene28792	rna49912_gene28792	1020.00	796.65	29.00	4.22	2.84
gene28793	rna49913_gene28793,rna49914_gene28793	7200.93	6977.58	449.94	7.47	5.03
gene28794	rna49915_gene28794,rna49916_gene28794,rna49917_gene28794,rna49918_gene28794,rna49919_gene28794,rna49920_gene28794,rna49921_gene28794,rna49922_gene28794	1061.56	838.21	450.95	62.31	41.95
gene28795	rna49923_gene28795,rna49924_gene28795,rna49925_gene28795,rna49926_gene28795,rna49927_gene28795	1068.00	844.65	4.42	0.61	0.41
gene28796	rna49928_gene28796	1932.00	1708.65	0.00	0.00	0.00
gene28797	rna49929_gene28797,rna49930_gene28797	754.50	531.17	0.00	0.00	0.00
gene28798	rna49931_gene28798	648.00	424.70	0.00	0.00	0.00
gene28799	rna49932_gene28799	1018.00	794.65	0.00	0.00	0.00
gene288	rna478_gene288,rna479_gene288,rna480_gene288	1435.00	1211.65	5.00	0.48	0.32
gene2880	rna4878_gene2880,rna4879_gene2880	1828.88	1605.53	95.02	6.85	4.61
gene28800	rna49933_gene28800	675.00	451.69	0.00	0.00	0.00
gene28801	rna49934_gene28801	900.00	676.65	2.00	0.34	0.23
gene28802	rna49935_gene28802	993.00	769.65	0.00	0.00	0.00
gene28803	rna49936_gene28803	895.00	671.65	0.00	0.00	0.00
gene28804	rna49937_gene28804	1525.00	1301.65	0.00	0.00	0.00
gene28805	rna49938_gene28805	1325.00	1101.65	7.95	0.84	0.56
gene28806	rna49939_gene28806	4749.00	4525.65	0.00	0.00	0.00
gene28807	rna49940_gene28807	597.00	373.75	0.00	0.00	0.00
gene28808	rna49941_gene28808	225.00	27.53	0.00	0.00	0.00
gene28809	rna49942_gene28809	1863.00	1639.65	442.70	31.27	21.05
gene2881	rna4880_gene2881	1381.00	1157.65	0.00	0.00	0.00
gene28810	rna49943_gene28810	1608.00	1384.65	42.37	3.54	2.39
gene28811	rna49944_gene28811,rna49945_gene28811,rna49946_gene28811	5155.32	4931.97	815.56	19.15	12.89
gene28812	rna49947_gene28812	861.00	637.66	0.00	0.00	0.00
gene28813	rna49948_gene28813	1400.00	1176.65	44.95	4.42	2.98
gene28814	rna49949_gene28814,rna49950_gene28814,rna49951_gene28814,rna49952_gene28814	2671.00	2447.65	78.17	3.70	2.49
gene28815	rna49953_gene28815	4284.00	4060.65	642.89	18.34	12.35
gene28816	rna49954_gene28816	2685.00	2461.65	416.04	19.57	13.18
gene28817	rna49955_gene28817	1393.00	1169.65	409.00	40.50	27.27
gene28818	rna49956_gene28818	1184.00	960.65	23.03	2.78	1.87
gene28819	rna49957_gene28819,rna49958_gene28819	4308.00	4084.65	302.54	8.58	5.78
gene2882	rna4881_gene2882	601.00	377.74	19.86	6.09	4.10
gene28820	rna49959_gene28820	3468.00	3244.65	202.08	7.21	4.86
gene28821	rna49960_gene28821	1545.00	1321.65	67.71	5.93	3.99
gene28822	rna49961_gene28822	5640.00	5416.65	263.00	5.62	3.79
gene28823	rna49962_gene28823	6102.00	5878.65	101.00	1.99	1.34
gene28824	rna49963_gene28824,rna49964_gene28824	3101.36	2878.01	173.90	7.00	4.71
gene28825	rna49965_gene28825,rna49966_gene28825	3596.00	3372.65	18.00	0.62	0.42
gene28826	rna49967_gene28826	508.00	284.97	0.00	0.00	0.00
gene28827	rna49968_gene28827	247.00	42.37	0.00	0.00	0.00
gene28828	rna49969_gene28828,rna49970_gene28828,rna49971_gene28828	4425.00	4201.65	13.00	0.36	0.24
gene28829	rna49972_gene28829	3659.00	3435.65	62.07	2.09	1.41
gene2883	rna4882_gene2883	401.00	179.34	0.00	0.00	0.00
gene28830	rna49973_gene28830	1365.00	1141.65	65.94	6.69	4.50
gene28831	rna49974_gene28831,rna49975_gene28831	2999.50	2776.15	0.00	0.00	0.00
gene28832	rna49976_gene28832,rna49977_gene28832	2678.00	2454.65	32.00	1.51	1.02
gene28833	rna49978_gene28833,rna49979_gene28833,rna49980_gene28833,rna49981_gene28833	1264.65	1041.31	86.74	9.65	6.50
gene28834	rna49982_gene28834	2250.00	2026.65	36.59	2.09	1.41
gene28835	rna49983_gene28835	1154.00	930.65	200.40	24.94	16.79
gene28836	rna49984_gene28836,rna49985_gene28836,rna49986_gene28836	1017.00	793.65	6.00	0.88	0.59
gene28837	rna49987_gene28837	1306.00	1082.65	0.00	0.00	0.00
gene28838	rna49988_gene28838	11558.00	11334.65	1948.01	19.91	13.40
gene28839	rna49989_gene28839	861.00	637.66	0.00	0.00	0.00
gene2884	rna4883_gene2884	1376.00	1152.65	964.88	96.95	65.27
gene28840	rna49990_gene28840,rna49991_gene28840	855.50	632.16	0.00	0.00	0.00
gene28841	rna49992_gene28841	1479.00	1255.65	132.46	12.22	8.23
gene28842	rna49993_gene28842	1059.00	835.65	445.18	61.70	41.54
gene28843	rna49994_gene28843	216.00	22.13	0.00	0.00	0.00
gene28844	rna49995_gene28844	438.00	215.59	0.00	0.00	0.00
gene28845	rna49996_gene28845	4103.00	3879.65	1.00	0.03	0.02
gene28846	rna49997_gene28846,rna49998_gene28846,rna49999_gene28846,rna50000_gene28846	3510.00	3286.65	1.00	0.04	0.02
gene28847	rna50001_gene28847	480.00	257.14	0.00	0.00	0.00
gene28848	rna50002_gene28848	541.00	317.85	0.00	0.00	0.00
gene28849	rna50003_gene28849	3264.00	3040.65	0.00	0.00	0.00
gene2885	rna4884_gene2885	1915.00	1691.65	44.59	3.05	2.06
gene28850	rna50004_gene28850	261.00	52.83	0.00	0.00	0.00
gene28851	rna50005_gene28851	2000.00	1776.65	590.62	38.50	25.92
gene28852	rna50006_gene28852	1248.00	1024.65	2.00	0.23	0.15
gene28853	rna50007_gene28853,rna50008_gene28853	1548.00	1324.65	0.00	0.00	0.00
gene28854	rna50009_gene28854	1272.00	1048.65	4.78	0.53	0.36
gene28855	rna50010_gene28855	1085.00	861.65	0.00	0.00	0.00
gene28856	rna50011_gene28856,rna50012_gene28856,rna50013_gene28856	1086.25	862.90	159.65	21.43	14.43
gene28857	rna50014_gene28857	3449.00	3225.65	52.34	1.88	1.27
gene28858	rna50015_gene28858	1986.00	1762.65	5.94	0.39	0.26
gene28859	rna50016_gene28859	973.00	749.65	8.84	1.37	0.92
gene2886	rna4885_gene2886,rna4886_gene2886,rna4887_gene2886,rna4888_gene2886	1644.00	1420.65	14.23	1.16	0.78
gene28860	rna50017_gene28860,rna50018_gene28860,rna50019_gene28860	2696.00	2472.65	32.35	1.52	1.02
gene28861	rna50020_gene28861	984.00	760.65	909.80	138.53	93.26
gene28862	rna50021_gene28862,rna50022_gene28862	1658.00	1434.65	0.00	0.00	0.00
gene28863	rna50023_gene28863	280.00	68.03	0.00	0.00	0.00
gene28864	rna50024_gene28864	839.00	615.66	0.00	0.00	0.00
gene28865	rna50025_gene28865	695.00	471.68	0.00	0.00	0.00
gene28866	rna50026_gene28866,rna50027_gene28866	1796.00	1572.65	1710.73	125.99	84.82
gene28867	rna50028_gene28867,rna50029_gene28867	2890.36	2667.01	118.76	5.16	3.47
gene28868	rna50030_gene28868,rna50031_gene28868,rna50032_gene28868	980.00	756.65	9.16	1.40	0.94
gene28869	rna50033_gene28869,rna50034_gene28869	1139.00	915.65	5.00	0.63	0.43
gene2887	rna4889_gene2887	3035.00	2811.65	224.05	9.23	6.21
gene28870	rna50035_gene28870,rna50036_gene28870,rna50037_gene28870	1384.00	1160.65	21.55	2.15	1.45
gene28871	rna50038_gene28871	491.00	268.07	0.00	0.00	0.00
gene28872	rna50039_gene28872	1533.00	1309.65	0.00	0.00	0.00
gene28873	rna50040_gene28873,rna50041_gene28873,rna50042_gene28873,rna50043_gene28873	1647.25	1423.90	0.00	0.00	0.00
gene28874	rna50044_gene28874	1185.00	961.65	0.00	0.00	0.00
gene28875	rna50045_gene28875	1813.00	1589.65	10.00	0.73	0.49
gene28876	rna50046_gene28876	2179.00	1955.65	66.00	3.91	2.63
gene28877	rna50047_gene28877	570.00	346.79	0.00	0.00	0.00
gene28878	rna50048_gene28878	1549.00	1325.65	0.00	0.00	0.00
gene28879	rna50049_gene28879	389.00	167.70	0.00	0.00	0.00
gene2888	rna4890_gene2888,rna4891_gene2888,rna4892_gene2888	1088.71	865.36	52.03	6.96	4.69
gene28880	rna50050_gene28880	840.00	616.66	4.00	0.75	0.51
gene28881	rna50051_gene28881	22087.00	21863.65	3.00	0.02	0.01
gene28882	rna50052_gene28882	14327.00	14103.65	0.00	0.00	0.00
gene28883	rna50053_gene28883	1059.00	835.65	12.00	1.66	1.12
gene28884	rna50054_gene28884	1257.00	1033.65	2.78	0.31	0.21
gene28885	rna50055_gene28885	560.00	336.81	0.00	0.00	0.00
gene28886	rna50056_gene28886	10100.00	9876.65	0.00	0.00	0.00
gene28887	rna50057_gene28887	651.00	427.70	0.00	0.00	0.00
gene28888	rna50058_gene28888,rna50059_gene28888	436.55	214.47	5.00	2.70	1.82
gene28889	gene28889_gene28889	1128.00	904.65	43.00	5.51	3.71
gene2889	rna4893_gene2889	1048.00	824.65	99.50	13.97	9.41
gene28890	gene28890_gene28890	1078.00	854.65	0.00	0.00	0.00
gene28891	rna50060_gene28891	1082.00	858.65	0.00	0.00	0.00
gene28892	rna50061_gene28892	1052.00	828.65	101.00	14.12	9.50
gene28893	rna50062_gene28893	1321.00	1097.65	70.00	7.39	4.97
gene28894	rna50063_gene28894	5349.00	5125.65	248.00	5.60	3.77
gene28895	rna50064_gene28895	2369.00	2145.65	922.00	49.77	33.51
gene28896	gene28896_gene28896	1160.00	936.65	872.00	107.83	72.59
gene28897	gene28897_gene28897	1649.00	1425.65	318.00	25.83	17.39
gene28898	rna50065_gene28898	1951.00	1727.65	856.00	57.39	38.63
gene28899	rna50066_gene28899,rna50067_gene28899	2261.00	2037.65	83.75	4.76	3.20
gene289	rna481_gene289,rna482_gene289	2143.00	1919.65	0.00	0.00	0.00
gene2890	rna4894_gene2890	1344.00	1120.65	19.84	2.05	1.38
gene28900	rna50068_gene28900	1343.00	1119.65	4.00	0.41	0.28
gene28901	rna50069_gene28901	2997.00	2773.65	64.00	2.67	1.80
gene28902	rna50070_gene28902,rna50071_gene28902	2287.00	2063.65	2.00	0.11	0.08
gene28903	rna50072_gene28903	2356.00	2132.65	122.00	6.63	4.46
gene28904	rna50073_gene28904,rna50074_gene28904,rna50075_gene28904	3156.26	2932.91	659.00	26.02	17.52
gene28905	rna50076_gene28905	3203.00	2979.65	30.00	1.17	0.79
gene28906	rna50077_gene28906	3867.00	3643.65	56.00	1.78	1.20
gene28907	rna50078_gene28907	1032.00	808.65	20.00	2.86	1.93
gene28908	rna50079_gene28908	1061.00	837.65	94.00	13.00	8.75
gene28909	rna50080_gene28909	2315.00	2091.65	864.00	47.84	32.21
gene2891	rna4895_gene2891,rna4896_gene2891	1580.44	1357.09	115.58	9.86	6.64
gene28910	rna50081_gene28910	2556.00	2332.65	37.76	1.88	1.26
gene28911	rna50082_gene28911	1799.00	1575.65	286.91	21.09	14.20
gene28912	rna50083_gene28912	741.00	517.67	1.00	0.22	0.15
gene28913	rna50084_gene28913	2241.00	2017.65	6.74	0.39	0.26
gene28914	rna50085_gene28914,rna50086_gene28914,rna50087_gene28914,rna50088_gene28914,rna50089_gene28914	840.00	616.66	2.90	0.54	0.37
gene28915	gene28915_gene28915	1040.00	816.65	0.00	0.00	0.00
gene28916	rna50090_gene28916	496.00	273.04	0.00	0.00	0.00
gene28917	rna50091_gene28917	261.00	52.83	0.00	0.00	0.00
gene28918	rna50092_gene28918,rna50093_gene28918	2041.00	1817.65	31.05	1.98	1.33
gene28919	rna50094_gene28919	565.00	341.80	0.00	0.00	0.00
gene2892	rna4897_gene2892,rna4898_gene2892,rna4899_gene2892	3879.02	3655.67	243.62	7.72	5.20
gene28920	rna50095_gene28920	1239.00	1015.65	0.00	0.00	0.00
gene28921	rna50096_gene28921	1376.00	1152.65	0.00	0.00	0.00
gene28922	rna50097_gene28922	1815.00	1591.65	200.89	14.62	9.84
gene28923	rna50098_gene28923,rna50099_gene28923	1923.21	1699.87	83.95	5.72	3.85
gene28924	rna50100_gene28924,rna50101_gene28924,rna50102_gene28924,rna50103_gene28924,rna50104_gene28924,rna50105_gene28924,rna50106_gene28924	3253.68	3030.34	222.34	8.50	5.72
gene28925	rna50107_gene28925,rna50108_gene28925,rna50109_gene28925,rna50110_gene28925	2871.50	2648.15	0.00	0.00	0.00
gene28926	rna50111_gene28926	1124.00	900.65	0.00	0.00	0.00
gene28928	rna50113_gene28928	1328.00	1104.65	1.00	0.10	0.07
gene28929	rna50114_gene28929	410.00	188.12	63.95	39.37	26.51
gene2893	rna4900_gene2893	553.00	329.82	1.00	0.35	0.24
gene28930	rna50115_gene28930,rna50116_gene28930	2290.00	2066.65	244.29	13.69	9.22
gene28931	rna50117_gene28931	316.00	99.17	0.00	0.00	0.00
gene28932	rna50118_gene28932	616.00	392.73	0.00	0.00	0.00
gene28933	rna50119_gene28933	660.00	436.70	482.46	127.96	86.15
gene28934	rna50120_gene28934	718.00	494.68	25.00	5.85	3.94
gene28935	rna50121_gene28935	591.00	367.75	240.72	75.81	51.04
gene28936	rna50122_gene28936	4818.00	4594.65	358.00	9.02	6.08
gene28937	rna50123_gene28937	2680.00	2456.65	133.85	6.31	4.25
gene28938	rna50124_gene28938	2545.00	2321.65	31.01	1.55	1.04
gene28939	rna50125_gene28939	2935.00	2711.65	35.35	1.51	1.02
gene2894	rna4901_gene2894	833.00	609.66	5.74	1.09	0.73
gene28940	rna50126_gene28940	2689.00	2465.65	93.19	4.38	2.95
gene28941	rna50127_gene28941,rna50128_gene28941	2208.00	1984.65	7.65	0.45	0.30
gene28942	rna50129_gene28942,rna50130_gene28942,rna50131_gene28942	1150.54	927.19	73.14	9.14	6.15
gene28943	rna50132_gene28943	1935.00	1711.65	4.59	0.31	0.21
gene28944	rna50133_gene28944	180.00	5.68	0.00	0.00	0.00
gene28945	rna50134_gene28945	489.00	266.08	1.00	0.44	0.29
gene28946	rna50135_gene28946	418.00	195.94	20.00	11.82	7.96
gene28947	rna50136_gene28947	273.00	62.31	0.00	0.00	0.00
gene28948	rna50137_gene28948	272.00	61.51	0.00	0.00	0.00
gene28949	rna50138_gene28949,rna50139_gene28949	3374.00	3150.65	0.00	0.00	0.00
gene2895	rna4902_gene2895	797.00	573.66	0.00	0.00	0.00
gene28950	rna50140_gene28950,rna50141_gene28950,rna50142_gene28950	3153.00	2929.65	21.29	0.84	0.57
gene28951	rna50143_gene28951,rna50144_gene28951	1163.41	940.06	28.99	3.57	2.40
gene28952	rna50145_gene28952	2541.00	2317.65	13.24	0.66	0.45
gene28953	rna50146_gene28953	1885.00	1661.65	3.73	0.26	0.18
gene28954	rna50147_gene28954,rna50148_gene28954	2044.00	1820.65	1.41	0.09	0.06
gene28955	rna50149_gene28955	336.00	117.41	0.00	0.00	0.00
gene28956	rna50150_gene28956	3338.00	3114.65	130.26	4.84	3.26
gene28957	rna50151_gene28957	1641.00	1417.65	0.00	0.00	0.00
gene28958	rna50152_gene28958	1611.00	1387.65	4.11	0.34	0.23
gene28959	rna50153_gene28959,rna50154_gene28959,rna50155_gene28959	1634.00	1410.65	6.05	0.50	0.33
gene2896	rna4903_gene2896	673.00	449.69	7.00	1.80	1.21
