"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
100 0.0217966911197161 2 1007 "GO:0044260" "cellular macromolecule metabolic process" 0.384516350329269
-30 0.898653707842036 2 27 "GO:0044262" "cellular carbohydrate metabolic process" 0.967043809463284
-89 0.608831533075531 2 49 "GO:0044265" "cellular macromolecule catabolic process" 0.916133553398681
43 0.340492000099639 2 915 "GO:0044267;GO:0019538" "protein metabolic process" 0.884073454417705
204 0.00157147742458744 2 386 "GO:0044271;GO:1901566" "cellular nitrogen compound biosynthetic process" 0.127289671391583
-40 0.878955915656847 4 21 "GO:0044272" "sulfur compound biosynthetic process" 0.964529207997984
673 0.333686691179841 4 3 "GO:0044273" "sulfur compound catabolic process" 0.884073454417705
108 0.899887989361667 3 2 "GO:0044275" "cellular carbohydrate catabolic process" 0.967043809463284
123 0.0138919951287436 2 696 "GO:0044281" "small molecule metabolic process" 0.333407883089846
239 0.016938367433482 2 151 "GO:0044283" "small molecule biosynthetic process" 0.365868736563211
89 0.706596701091539 4 26 "GO:0045088;GO:0050776;GO:0002682;GO:0002831;GO:0031347;GO:0032101;GO:0043900;GO:0080134" "regulation of response to stress" 0.921511069751228
-484 0.325630005606644 3 6 "GO:0045454" "cell redox homeostasis" 0.883313454206005
86 0.861896352320443 2 6 "GO:0045786;GO:0007050" "negative regulation of cell cycle" 0.964529207997984
244 0.502177495207989 4 11 "GO:0045859;GO:0001932" "regulation of protein phosphorylation" 0.909916539474597
-392 0.390157725510569 4 7 "GO:0045892;GO:1903507;GO:1902679;GO:0051253;GO:0045934" "negative regulation of transcription, DNA-templated" 0.886756850637645
-171 0.570901792793449 5 16 "GO:0045893;GO:0010628;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0051254;GO:0009891;GO:0045935" "positive regulation of biosynthetic process" 0.915712086685452
-730 0.138619196353779 5 6 "GO:0045944" "positive regulation of transcription by RNA polymerase II" 0.71860191389799
-84 0.709310432038589 6 29 "GO:0046031;GO:0009179;GO:0009135;GO:0009185;GO:0006096;GO:0006757;GO:0016052" "carbohydrate catabolic process" 0.921511069751228
180 0.340600419912198 2 41 "GO:0046034" "ATP metabolic process" 0.884073454417705
321 0.452236410509814 2 8 "GO:0046112" "nucleobase biosynthetic process" 0.898576042348603
840 0.0367820603313523 3 9 "GO:0046129;GO:0042451;GO:0006183;GO:0046039;GO:1901070;GO:1901068;GO:0006228;GO:0009209;GO:0009220;GO:0046051;GO:0009148;GO:0009208;GO:0009218;GO:0009147" "purine ribonucleoside biosynthetic process" 0.43335954717666
124 0.744666287923738 2 10 "GO:0046148;GO:0042440" "pigment biosynthetic process" 0.932271249474193
305 0.535397430618947 2 6 "GO:0046165;GO:0046173" "alcohol biosynthetic process" 0.909916539474597
255 0.714618079786172 2 3 "GO:0046168" "glycerol-3-phosphate catabolic process" 0.922826258019103
284 0.0317657409820728 3 85 "GO:0046394;GO:0016053" "carboxylic acid biosynthetic process" 0.40665341489201
79 0.687118179838983 3 38 "GO:0046434" "organophosphate catabolic process" 0.921378854196071
154 0.755418161632998 2 6 "GO:0046474;GO:0045017" "glycerolipid biosynthetic process" 0.939560400649103
90 0.655362618907194 2 36 "GO:0046486" "glycerolipid metabolic process" 0.916133553398681
236 0.57984722273977 4 8 "GO:0046487;GO:0006081" "glyoxylate metabolic process" 0.915712086685452
-18 0.945985934459067 6 20 "GO:0046488;GO:0006650" "glycerophospholipid metabolic process" 0.97890641415363
-63 0.881840620327163 4 8 "GO:0046653" "tetrahydrofolate metabolic process" 0.964529207997984
373 0.592179632829479 5 3 "GO:0046654" "tetrahydrofolate biosynthetic process" 0.915712086685452
-181 0.635489161768977 6 10 "GO:0046854;GO:0046834" "phosphatidylinositol phosphorylation" 0.916133553398681
205 0.733902358251262 2 4 "GO:0046856;GO:0046839" "phosphatidylinositol dephosphorylation" 0.928845172161754
-8 0.950253272181128 3 86 "GO:0046907;GO:0051641" "cellular localization" 0.97890641415363
-463 0.587267726951564 3 2 "GO:0046928;GO:0051588" "regulation of neurotransmitter secretion" 0.915712086685452
339 0.574774086526486 3 4 "GO:0048278;GO:0140056;GO:0022406;GO:0051640" "organelle localization" 0.915712086685452
321 0.594727727309249 2 4 "GO:0048513" "animal organ development" 0.915712086685452
-79 0.611013223469701 2 61 "GO:0048518" "positive regulation of biological process" 0.916133553398681
-68 0.708099555624005 3 45 "GO:0048519" "negative regulation of biological process" 0.921511069751228
-159 0.438545679722217 4 35 "GO:0048522" "positive regulation of cellular process" 0.893416496155683
-103 0.634252085296581 2 31 "GO:0048523" "negative regulation of cellular process" 0.916133553398681
-47 0.831842262872278 4 30 "GO:0048584" "positive regulation of response to stimulus" 0.964529207997984
-575 0.340783783116459 4 4 "GO:0050658;GO:0050657;GO:0051236" "RNA transport" 0.884073454417705
580 0.203882292652885 3 7 "GO:0050665;GO:0017000;GO:1903409" "reactive oxygen species biosynthetic process" 0.791112129575266
254 0.185206944871548 3 40 "GO:0050790;GO:0065009" "regulation of molecular function" 0.787568059101763
362 0.427328256603459 2 7 "GO:0050793;GO:0022603" "regulation of developmental process" 0.886904357922499
-62 0.871006083083076 3 10 "GO:0050804;GO:0099177" "modulation of chemical synaptic transmission" 0.964529207997984
182 0.0326326814419514 1 210 "GO:0050896;GO:0006950" "response to stimulus" 0.40665341489201
-168 0.844008660993883 2 2 "GO:0051014" "actin filament severing" 0.964529207997984
-634 0.457606434844828 2 2 "GO:0051093" "negative regulation of developmental process" 0.898949015794894
99 0.886700197195708 5 3 "GO:0051103;GO:0006266" "DNA ligation" 0.964529207997984
-93 0.745289902922373 4 18 "GO:0051128" "regulation of cellular component organization" 0.932271249474193
-595 0.485406137404775 2 2 "GO:0051129" "negative regulation of cellular component organization" 0.909916539474597
-39 0.720601985428497 2 129 "GO:0051186" "cofactor metabolic process" 0.922826258019103
506 0.304742053750309 4 6 "GO:0051187" "cofactor catabolic process" 0.878788699908206
-99 0.495916696442106 4 70 "GO:0051188" "cofactor biosynthetic process" 0.909916539474597
1878 0.0276660385364148 2 2 "GO:0051225" "spindle assembly" 0.40665341489201
-10 0.964612158945371 2 32 "GO:0051239;GO:0001817" "regulation of multicellular organismal process" 0.979731471781505
-916 0.18838433512465 2 3 "GO:0051241" "negative regulation of multicellular organismal process" 0.787568059101763
-442 0.12089585070353 6 18 "GO:0051260;GO:0051259" "protein complex oligomerization" 0.68958321598499
146 0.702367726838689 2 10 "GO:0051276" "chromosome organization" 0.921511069751228
632 0.364233535202863 3 3 "GO:0051302" "regulation of cell division" 0.88492878454756
48 0.945588906678293 2 3 "GO:0051346" "negative regulation of hydrolase activity" 0.97890641415363
-596 0.323212970090261 5 4 "GO:0051495;GO:1902905;GO:0010638;GO:0051130" "positive regulation of cellular component organization" 0.883313454206005
-447 0.199368477424076 2 12 "GO:0051704;GO:0009605;GO:0006952" "response to external stimulus" 0.790623446119957
618 0.0650112013735249 4 13 "GO:0051726" "regulation of cell cycle" 0.540093057564668
21 0.935788340267115 6 22 "GO:0055080;GO:0098771;GO:0050801;GO:0048878" "chemical homeostasis" 0.97890641415363
197 0.0154674470010718 2 232 "GO:0055086" "nucleobase-containing small molecule metabolic process" 0.346067408603886
284 0.039117337820472 2 78 "GO:0055114" "oxidation-reduction process" 0.452643480494033
624 0.370085957735168 4 3 "GO:0060271;GO:0044782;GO:0120031;GO:0030031" "cilium organization" 0.88492878454756
86 0.873375682440278 5 5 "GO:0060284;GO:0045595;GO:2000026" "regulation of cell development" 0.964529207997984
-424 0.619565171139088 4 2 "GO:0060828;GO:0030111" "regulation of canonical Wnt signaling pathway" 0.916133553398681
496 0.244900099750779 3 8 "GO:0061024;GO:0120009" "membrane organization" 0.826537836658879
-126 0.587246526667038 2 27 "GO:0065003;GO:0043933" "protein-containing complex assembly" 0.915712086685452
665 0.339466243298239 2 3 "GO:0065004;GO:0071824" "protein-DNA complex assembly" 0.884073454417705
174 0.155703191623122 2 99 "GO:0065008" "regulation of biological quality" 0.74415588835802
286 0.682009692188375 6 3 "GO:0070076;GO:0016577;GO:0006482;GO:0008214" "histone demethylation" 0.918798920037561
196 0.716263118735838 3 5 "GO:0070588" "calcium ion transmembrane transport" 0.922826258019103
-140 0.215874516873542 5 117 "GO:0070647" "protein modification by small protein conjugation or removal" 0.800089740259996
920 0.0222368518951395 2 9 "GO:0070925" "organelle assembly" 0.384516350329269
-62 0.907980222353303 2 5 "GO:0070988" "demethylation" 0.970909544694621
-839 0.325481325796094 4 2 "GO:0071230;GO:0043200;GO:0071229;GO:0071417;GO:1901701;GO:0001101;GO:0070887;GO:0071310;GO:0071495;GO:1901699;GO:0009719" "cellular response to acid chemical" 0.883313454206005
-21 0.855379877890639 4 114 "GO:0071702" "organic substance transport" 0.964529207997984
-198 0.131475888262486 4 86 "GO:0071705" "nitrogen compound transport" 0.698330947492549
778 0.0126389635721339 6 15 "GO:0072330" "monocarboxylic acid biosynthetic process" 0.321922837510062
661 0.273379371866244 3 4 "GO:0072350" "tricarboxylic acid metabolic process" 0.844287193378639
201 0.0338933476845606 2 168 "GO:0072521" "purine-containing compound metabolic process" 0.414394137728213
-303 0.150185814919939 3 33 "GO:0072524" "pyridine-containing compound metabolic process" 0.74415588835802
-630 0.0601759078980631 2 13 "GO:0072525" "pyridine-containing compound biosynthetic process" 0.528857415486887
92 0.801637942491689 3 11 "GO:0072593" "reactive oxygen species metabolic process" 0.964529207997984
185 0.515435188180247 3 18 "GO:0072594;GO:0033365;GO:0034613;GO:0070727" "cellular protein localization" 0.909916539474597
913 0.284593516384175 4 2 "GO:0090114;GO:0048194;GO:0006900;GO:0016050" "vesicle organization" 0.857751621474165
-1078 0.121821171399845 4 3 "GO:0090287;GO:0090288" "regulation of cellular response to growth factor stimulus" 0.68958321598499
147 0.026175878815905 2 362 "GO:0090304" "nucleic acid metabolic process" 0.40665341489201
-654 0.125306376626975 5 8 "GO:0090481;GO:0015780;GO:1901264" "carbohydrate derivative transport" 0.692128448196155
-416 0.550518846010344 3 3 "GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.909916539474597
623 0.465098303743467 2 2 "GO:0097111" "endoplasmic reticulum-Golgi intermediate compartment organization" 0.901238531504009
279 0.540853581604308 2 7 "GO:0097164" "ammonium ion metabolic process" 0.909916539474597
-84 0.844472058471219 3 8 "GO:0097435;GO:0007015" "supramolecular fiber organization" 0.964529207997984
523 0.105424548589718 3 14 "GO:0098662;GO:0098655;GO:0098660" "cation transmembrane transport" 0.656876033520551
577 0.407497965798419 3 3 "GO:0120035;GO:0031344" "regulation of plasma membrane bounded cell projection organization" 0.886756850637645
582 0.280811311880049 2 5 "GO:0120036;GO:0030030" "plasma membrane bounded cell projection organization" 0.850307149991924
108 0.201588084496778 3 215 "GO:1901135" "carbohydrate derivative metabolic process" 0.790623446119957
-185 0.411530737778674 4 29 "GO:1901136" "carbohydrate derivative catabolic process" 0.886756850637645
262 0.0545257337869471 2 80 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.519598169028555
543 0.155013127991123 4 10 "GO:1901292" "nucleoside phosphate catabolic process" 0.74415588835802
-250 0.047727536536025 2 93 "GO:1901565" "organonitrogen compound catabolic process" 0.490911804370543
-118 0.153452963336788 3 223 "GO:1901575;GO:0009056" "catabolic process" 0.74415588835802
235 1.33065218768301e-05 3 578 "GO:1901576;GO:0044249;GO:0009058" "biosynthetic process" 0.00582356124307183
44 0.531916379647272 4 315 "GO:1901605;GO:0006520" "cellular amino acid metabolic process" 0.909916539474597
-234 0.12344390903435 6 64 "GO:1901606;GO:0009063;GO:0046395;GO:0016054;GO:0044282" "small molecule catabolic process" 0.68958321598499
242 0.113470529870487 3 63 "GO:1901607;GO:0008652" "alpha-amino acid biosynthetic process" 0.680823179222922
348 0.387576961773169 4 9 "GO:1901617" "organic hydroxy compound biosynthetic process" 0.886756850637645
-584 0.401827331730037 3 3 "GO:1901700" "response to oxygen-containing compound" 0.886756850637645
1669 0.00198139431955024 2 5 "GO:1901990;GO:0007346;GO:1901987;GO:0010564" "regulation of mitotic cell cycle" 0.140291765084055
-145 0.348572078515766 3 62 "GO:1902531;GO:0046578;GO:0051056" "regulation of intracellular signal transduction" 0.88492878454756
-329 0.441193331434905 3 8 "GO:1902533;GO:0009967;GO:0010647;GO:0023056" "positive regulation of intracellular signal transduction" 0.893416496155683
408 0.450068085530217 3 5 "GO:1903047" "mitotic cell cycle process" 0.898576042348603
410 0.556289246608853 4 3 "GO:1903510" "mucopolysaccharide metabolic process" 0.910098131028397
-136 0.70941014016132 4 11 "GO:2000113;GO:0010558;GO:0031327;GO:0009890;GO:0031324;GO:0051172" "negative regulation of cellular metabolic process" 0.921511069751228
589 0.490188184225471 3 2 "GO:2001057" "reactive nitrogen species metabolic process" 0.909916539474597
